"ParentID","CurveName","Ordinal","vA","vB","vE"
57843,"U3, US VI",30,0.09,3.88,2.00
57843,"U4, US EI",40,0.03,5.67,2.00
57843,"U5, US SI",50,2.62e-03,3.42e-03,0.02
57853,"C1, Std Inv",10,0.00,0.14,0.02
57853,"C2, VI",20,0.00,13.50,1.00
57853,"C3, EI",30,0.00,80.00,2.00
57853,"C4, LI",40,0.00,120.00,1.00
57853,"C5, SI",50,0.00,0.05,0.04
57858,"U1, US MI",10,0.02,0.01,0.02
57858,"U2, US Inv",20,0.18,5.95,2.00
57858,"U3, US VI",30,0.09,3.88,2.00
57858,"U4, US EI",40,0.03,5.67,2.00
57858,"U5, US SI",50,2.62e-03,3.42e-03,0.02
57956,"C1, IEC Standard Inv",10,0.00,0.14,0.02
57956,"C2, Very Inverse",20,0.00,13.50,1.00
57956,"C3, Extremely Inverse",30,0.00,80.00,2.00
57956,"C4, Long Time Inv.",40,0.00,120.00,1.00
57956,"C5, Short Time Inv",50,0.00,0.05,0.04
57976,"C1, IEC Standard Inv",10,0.00,0.14,0.02
57976,"C2, Very Inverse",20,0.00,13.50,1.00
57976,"C3, Extremely Inverse",30,0.00,80.00,2.00
57976,"C4, Long Time Inv.",40,0.00,120.00,1.00
57976,"C5, Short Time Inv",50,0.00,0.05,0.04
59457,"E Inv",40,0.02,5.64,2.00
59457,"Inv",10,0.17,8.93,2.09
59457,"M Inv",20,0.02,0.01,0.02
59457,"V Inv",30,0.09,3.92,2.00
59479,"D Inv",70,0.21,0.47,1.56
59479,"E Inv",60,0.02,5.64,2.00
59479,"Inv",10,0.17,8.93,2.09
59479,"L Inv",30,2.18,5.61,1.00
59479,"M Inv",40,0.02,0.01,0.02
59479,"S Inv",20,0.03,0.26,1.29
59479,"V Inv",50,0.09,3.90,2.00
59494,"D Inv",70,0.21,0.47,1.56
59494,"E Inv",60,0.02,5.64,2.00
59494,"Inv",10,0.17,8.93,2.09
59494,"L Inv",30,2.18,5.61,1.00
59494,"M Inv",40,0.02,0.01,0.02
59494,"S Inv",20,0.03,0.26,1.29
59494,"V Inv",50,0.09,3.90,2.00
59504,"D Inv",70,0.21,0.47,1.56
59504,"E Inv",60,0.02,5.64,2.00
59504,"Inv",10,0.17,8.93,2.09
59504,"L Inv",30,2.18,5.61,1.00
59504,"M Inv",40,0.02,0.01,0.02
59504,"S Inv",20,0.03,0.26,1.29
59504,"V Inv",50,0.09,3.90,2.00
59522,"E Inv",40,0.02,5.64,2.00
59522,"Inv",10,0.17,8.93,2.09
59522,"M Inv",20,0.02,0.01,0.02
59522,"V Inv",30,0.09,3.92,2.00
59534,"D Inv",70,0.21,0.47,1.56
59534,"E Inv",60,0.02,5.64,2.00
59534,"Inv",10,0.17,8.93,2.09
59534,"L Inv",30,2.18,5.61,1.00
59534,"M Inv",40,0.02,0.01,0.02
59534,"S Inv",20,0.03,0.26,1.29
59534,"V Inv",50,0.09,3.90,2.00
59548,"D Inv",70,0.21,0.47,1.56
59548,"E Inv",60,0.02,5.64,2.00
59548,"Inv",10,0.17,8.93,2.09
59548,"L Inv",30,2.18,5.61,1.00
59548,"M Inv",40,0.02,0.01,0.02
59548,"S Inv",20,0.03,0.26,1.29
59548,"V Inv",50,0.09,3.90,2.00
59567,"D Inv",70,0.21,0.47,1.56
59567,"E Inv",60,0.02,5.64,2.00
59567,"Inv",10,0.17,8.93,2.09
59567,"L Inv",30,2.18,5.61,1.00
59567,"M Inv",40,0.02,0.01,0.02
59567,"S Inv",20,0.03,0.26,1.29
59567,"V Inv",50,0.09,3.90,2.00
59581,"D Inv",70,0.21,0.47,1.56
59581,"E Inv",60,0.02,5.64,2.00
59581,"Inv",10,0.17,8.93,2.09
59581,"L Inv",30,2.18,5.61,1.00
59581,"M Inv",40,0.02,0.01,0.02
59581,"S Inv",20,0.03,0.26,1.29
59581,"V Inv",50,0.09,3.90,2.00
59598,"ANSI-EI",30,0.12,28.20,2.00
59598,"ANSI-MI",10,0.11,0.05,0.02
59598,"ANSI-VI",20,0.49,19.61,2.00
59609,"ANSI-EI",30,0.12,28.20,2.00
59609,"ANSI-MI",10,0.11,0.05,0.02
59609,"ANSI-VI",20,0.49,19.61,2.00
59620,"ANSI-EI",30,0.12,28.20,2.00
59620,"ANSI-MI",10,0.11,0.05,0.02
59620,"ANSI-VI",20,0.49,19.61,2.00
60101,"Def Time",10,1.00,0.00,1.00
60111,"Def Time",10,1.00,0.00,1.00
60116,"Def Time",10,1.00,0.00,1.00
60126,"Def Time",10,1.00,0.00,1.00
60136,"Def Time",10,1.00,0.00,1.00
60141,"Def Time",10,1.00,0.00,1.00
60151,"Def Time",10,1.00,0.00,1.00
60161,"Def Time",10,1.00,0.00,1.00
60166,"Def Time",10,1.00,0.00,1.00
60176,"Def Time",10,1.00,0.00,1.00
60186,"Def Time",10,1.00,0.00,1.00
60191,"Def Time",10,1.00,0.00,1.00
60551,"Extremely Inverse",30,0.30,69.62,2.00
60551,"Moderately Inverse",10,0.09,0.04,0.02
60551,"Very Inverse",20,0.71,28.42,2.00
60600,"Extremely Inverse",30,0.30,69.62,2.00
60600,"Moderately Inverse",10,0.09,0.04,0.02
60600,"Very Inverse",20,0.71,28.42,2.00
62117,"IEC E Inv",30,0.00,80.00,2.00
62117,"IEC L Inv",40,0.00,120.00,1.00
62117,"IEC N Inv",10,0.00,0.14,0.02
62117,"IEC V Inv",20,0.00,13.50,1.00
62123,"ANSI Ext Inv",10,0.12,28.20,2.00
62123,"ANSI Mod Inv",30,0.11,0.05,0.02
62123,"ANSI Very Inv",20,0.49,19.61,2.00
62143,"IEC E Inv",30,0.00,80.00,2.00
62143,"IEC L Inv",40,0.00,120.00,1.00
62143,"IEC N Inv",10,0.00,0.14,0.02
62143,"IEC V Inv",20,0.00,13.50,1.00
62149,"ANSI Ext Inv",10,0.12,28.20,2.00
62149,"ANSI Mod Inv",30,0.11,0.05,0.02
62149,"ANSI Very Inv",20,0.49,19.61,2.00
62169,"IEC E Inv",30,0.00,80.00,2.00
62169,"IEC L Inv",40,0.00,120.00,1.00
62169,"IEC N Inv",10,0.00,0.14,0.02
62169,"IEC V Inv",20,0.00,13.50,1.00
62175,"ANSI Ext Inv",10,0.12,28.20,2.00
62175,"ANSI Mod Inv",30,0.11,0.05,0.02
62175,"ANSI Very Inv",20,0.49,19.61,2.00
62487,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
62487,"(10) IEC Very Inv",90,0.00,13.50,1.00
62487,"(11) IEC Inv",100,0.00,0.14,0.02
62487,"(12) IEC Ext Inv",110,0.00,80.00,2.00
62487,"(13) IEC ST Inv",120,0.00,0.05,0.04
62487,"(14) IEC LT Inv",130,0.00,120.00,1.00
62487,"(2) ANSI Very Inv",20,0.49,19.61,2.00
62487,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
62487,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
62487,"(6) LT Ext Inv",50,0.25,64.07,2.00
62487,"(7) LT Very Inv",60,0.71,28.55,2.00
62487,"(8) LT Inv",70,0.18,0.08,0.02
62487,"(9) IEC Normal Inv",80,0.00,0.14,0.02
62499,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
62499,"(10) IEC Very Inv",90,0.00,13.50,1.00
62499,"(11) IEC Inv",100,0.00,0.14,0.02
62499,"(12) IEC Ext Inv",110,0.00,80.00,2.00
62499,"(13) IEC ST Inv",120,0.00,0.05,0.04
62499,"(14) IEC LT Inv",130,0.00,120.00,1.00
62499,"(2) ANSI Very Inv",20,0.49,19.61,2.00
62499,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
62499,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
62499,"(6) LT Ext Inv",50,0.25,64.07,2.00
62499,"(7) LT Very Inv",60,0.71,28.55,2.00
62499,"(8) LT Inv",70,0.18,0.08,0.02
62499,"(9) IEC Normal Inv",80,0.00,0.14,0.02
62513,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
62513,"(10) IEC Very Inv",90,0.00,13.50,1.00
62513,"(11) IEC Inv",100,0.00,0.14,0.02
62513,"(12) IEC Ext Inv",110,0.00,80.00,2.00
62513,"(13) IEC ST Inv",120,0.00,0.05,0.04
62513,"(14) IEC LT Inv",130,0.00,120.00,1.00
62513,"(2) ANSI Very Inv",20,0.49,19.61,2.00
62513,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
62513,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
62513,"(6) LT Ext Inv",50,0.25,64.07,2.00
62513,"(7) LT Very Inv",60,0.71,28.55,2.00
62513,"(8) LT Inv",70,0.18,0.08,0.02
62513,"(9) IEC Normal Inv",80,0.00,0.14,0.02
62527,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
62527,"(10) IEC Very Inv",90,0.00,13.50,1.00
62527,"(11) IEC Inv",100,0.00,0.14,0.02
62527,"(12) IEC Ext Inv",110,0.00,80.00,2.00
62527,"(13) IEC ST Inv",120,0.00,0.05,0.04
62527,"(14) IEC LT Inv",130,0.00,120.00,1.00
62527,"(2) ANSI Very Inv",20,0.49,19.61,2.00
62527,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
62527,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
62527,"(6) LT Ext Inv",50,0.25,64.07,2.00
62527,"(7) LT Very Inv",60,0.71,28.55,2.00
62527,"(8) LT Inv",70,0.18,0.08,0.02
62527,"(9) IEC Normal Inv",80,0.00,0.14,0.02
62588,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
62588,"(10) IEC Very Inv",90,0.00,13.50,1.00
62588,"(11) IEC Inv",100,0.00,0.14,0.02
62588,"(12) IEC Ext Inv",110,0.00,80.00,2.00
62588,"(13) IEC ST Inv",120,0.00,0.05,0.04
62588,"(14) IEC LT Inv",130,0.00,120.00,1.00
62588,"(2) ANSI Very Inv",20,0.49,19.61,2.00
62588,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
62588,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
62588,"(6) LT Ext Inv",50,0.25,64.07,2.00
62588,"(7) LT Very Inv",60,0.71,28.55,2.00
62588,"(8) LT Inv",70,0.18,0.08,0.02
62588,"(9) IEC Normal Inv",80,0.00,0.14,0.02
62631,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
62631,"(10) IEC Very Inv",90,0.00,13.50,1.00
62631,"(11) IEC Inv",100,0.00,0.14,0.02
62631,"(12) IEC Ext Inv",110,0.00,80.00,2.00
62631,"(13) IEC ST Inv",120,0.00,0.05,0.04
62631,"(14) IEC LT Inv",130,0.00,120.00,1.00
62631,"(2) ANSI Very Inv",20,0.49,19.61,2.00
62631,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
62631,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
62631,"(6) LT Ext Inv",50,0.25,64.07,2.00
62631,"(7) LT Very Inv",60,0.71,28.55,2.00
62631,"(8) LT Inv",70,0.18,0.08,0.02
62631,"(9) IEC Normal Inv",80,0.00,0.14,0.02
62633,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
62633,"(10) IEC Very Inv",90,0.00,13.50,1.00
62633,"(11) IEC Inv",100,0.00,0.14,0.02
62633,"(12) IEC Ext Inv",110,0.00,80.00,2.00
62633,"(13) IEC ST Inv",120,0.00,0.05,0.04
62633,"(14) IEC LT Inv",130,0.00,120.00,1.00
62633,"(2) ANSI Very Inv",20,0.49,19.61,2.00
62633,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
62633,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
62633,"(6) LT Ext Inv",50,0.25,64.07,2.00
62633,"(7) LT Very Inv",60,0.71,28.55,2.00
62633,"(8) LT Inv",70,0.18,0.08,0.02
62633,"(9) IEC Normal Inv",80,0.00,0.14,0.02
62639,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
62639,"(10) IEC Very Inv",90,0.00,13.50,1.00
62639,"(11) IEC Inv",100,0.00,0.14,0.02
62639,"(12) IEC Ext Inv",110,0.00,80.00,2.00
62639,"(13) IEC ST Inv",120,0.00,0.05,0.04
62639,"(14) IEC LT Inv",130,0.00,120.00,1.00
62639,"(2) ANSI Very Inv",20,0.49,19.61,2.00
62639,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
62639,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
62639,"(6) LT Ext Inv",50,0.25,64.07,2.00
62639,"(7) LT Very Inv",60,0.71,28.55,2.00
62639,"(8) LT Inv",70,0.18,0.08,0.02
62639,"(9) IEC Normal Inv",80,0.00,0.14,0.02
62860,"E Inv",30,0.00,80.00,2.00
62860,"N Inv",10,0.00,0.14,0.02
62860,"V Inv",20,0.00,13.50,1.00
62863,"E Inv",30,0.00,80.00,2.00
62863,"N Inv",10,0.00,0.14,0.02
62863,"V Inv",20,0.00,13.50,1.00
63161,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63161,"(10) IEC Very Inv",90,0.00,13.50,1.00
63161,"(11) IEC Inv",100,0.00,0.14,0.02
63161,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63161,"(13) IEC ST Inv",120,0.00,0.05,0.04
63161,"(14) IEC LT Inv",130,0.00,120.00,1.00
63161,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63161,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63161,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63161,"(6) LT Ext Inv",50,0.25,64.07,2.00
63161,"(7) LT Very Inv",60,0.71,28.55,2.00
63161,"(8) LT Inv",70,0.18,0.08,0.02
63161,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63185,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63185,"(10) IEC Very Inv",90,0.00,13.50,1.00
63185,"(11) IEC Inv",100,0.00,0.14,0.02
63185,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63185,"(13) IEC ST Inv",120,0.00,0.05,0.04
63185,"(14) IEC LT Inv",130,0.00,120.00,1.00
63185,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63185,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63185,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63185,"(6) LT Ext Inv",50,0.25,64.07,2.00
63185,"(7) LT Very Inv",60,0.71,28.55,2.00
63185,"(8) LT Inv",70,0.18,0.08,0.02
63185,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63199,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63199,"(10) IEC Very Inv",90,0.00,13.50,1.00
63199,"(11) IEC Inv",100,0.00,0.14,0.02
63199,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63199,"(13) IEC ST Inv",120,0.00,0.05,0.04
63199,"(14) IEC LT Inv",130,0.00,120.00,1.00
63199,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63199,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63199,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63199,"(6) LT Ext Inv",50,0.25,64.07,2.00
63199,"(7) LT Very Inv",60,0.71,28.55,2.00
63199,"(8) LT Inv",70,0.18,0.08,0.02
63199,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63225,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63225,"(10) IEC Very Inv",90,0.00,13.50,1.00
63225,"(11) IEC Inv",100,0.00,0.14,0.02
63225,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63225,"(13) IEC ST Inv",120,0.00,0.05,0.04
63225,"(14) IEC LT Inv",130,0.00,120.00,1.00
63225,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63225,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63225,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63225,"(6) LT Ext Inv",50,0.25,64.07,2.00
63225,"(7) LT Very Inv",60,0.71,28.55,2.00
63225,"(8) LT Inv",70,0.18,0.08,0.02
63225,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63250,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63250,"(10) IEC Very Inv",40,0.00,13.50,1.00
63250,"(12) IEC Ext Inv",50,0.00,80.00,2.00
63250,"(3) ANSI Normal Inv",20,0.01,8.6e-03,0.02
63250,"(9) IEC Normal Inv",30,0.00,0.14,0.02
63256,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63256,"(10) IEC Very Inv",90,0.00,13.50,1.00
63256,"(11) IEC Inv",100,0.00,0.14,0.02
63256,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63256,"(13) IEC ST Inv",120,0.00,0.05,0.04
63256,"(14) IEC LT Inv",130,0.00,120.00,1.00
63256,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63256,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63256,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63256,"(6) LT Ext Inv",50,0.25,64.07,2.00
63256,"(7) LT Very Inv",60,0.71,28.55,2.00
63256,"(8) LT Inv",70,0.18,0.08,0.02
63256,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63262,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63262,"(10) IEC Very Inv",90,0.00,13.50,1.00
63262,"(11) IEC Inv",100,0.00,0.14,0.02
63262,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63262,"(13) IEC ST Inv",120,0.00,0.05,0.04
63262,"(14) IEC LT Inv",130,0.00,120.00,1.00
63262,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63262,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63262,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63262,"(6) LT Ext Inv",50,0.25,64.07,2.00
63262,"(7) LT Very Inv",60,0.71,28.55,2.00
63262,"(8) LT Inv",70,0.18,0.08,0.02
63262,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63290,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63290,"(10) IEC Very Inv",40,0.00,13.50,1.00
63290,"(12) IEC Ext Inv",50,0.00,80.00,2.00
63290,"(3) ANSI Normal Inv",20,0.01,8.6e-03,0.02
63290,"(9) IEC Normal Inv",30,0.00,0.14,0.02
63295,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63295,"(10) IEC Very Inv",90,0.00,13.50,1.00
63295,"(11) IEC Inv",100,0.00,0.14,0.02
63295,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63295,"(13) IEC ST Inv",120,0.00,0.05,0.04
63295,"(14) IEC LT Inv",130,0.00,120.00,1.00
63295,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63295,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63295,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63295,"(6) LT Ext Inv",50,0.25,64.07,2.00
63295,"(7) LT Very Inv",60,0.71,28.55,2.00
63295,"(8) LT Inv",70,0.18,0.08,0.02
63295,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63306,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63306,"(10) IEC Very Inv",90,0.00,13.50,1.00
63306,"(11) IEC Inv",100,0.00,0.14,0.02
63306,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63306,"(13) IEC ST Inv",120,0.00,0.05,0.04
63306,"(14) IEC LT Inv",130,0.00,120.00,1.00
63306,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63306,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63306,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63306,"(6) LT Ext Inv",50,0.25,64.07,2.00
63306,"(7) LT Very Inv",60,0.71,28.55,2.00
63306,"(8) LT Inv",70,0.18,0.08,0.02
63306,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63327,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63327,"(10) IEC Very Inv",40,0.00,13.50,1.00
63327,"(12) IEC Ext Inv",50,0.00,80.00,2.00
63327,"(13) IEC ST Inv",60,0.00,0.05,0.04
63327,"(14) IEC LT Inv",70,0.00,120.00,1.00
63327,"(3) ANSI Normal Inv",20,0.01,8.6e-03,0.02
63327,"(9) IEC Normal Inv",30,0.00,0.14,0.02
63332,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63332,"(10) IEC Very Inv",90,0.00,13.50,1.00
63332,"(11) IEC Inv",100,0.00,0.14,0.02
63332,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63332,"(13) IEC ST Inv",120,0.00,0.05,0.04
63332,"(14) IEC LT Inv",130,0.00,120.00,1.00
63332,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63332,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63332,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63332,"(6) LT Ext Inv",50,0.25,64.07,2.00
63332,"(7) LT Very Inv",60,0.71,28.55,2.00
63332,"(8) LT Inv",70,0.18,0.08,0.02
63332,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63344,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63344,"(10) IEC Very Inv",40,0.00,13.50,1.00
63344,"(12) IEC Ext Inv",50,0.00,80.00,2.00
63344,"(13) IEC ST Inv",60,0.00,0.05,0.04
63344,"(14) IEC LT Inv",70,0.00,120.00,1.00
63344,"(3) ANSI Normal Inv",20,0.01,8.6e-03,0.02
63344,"(9) IEC Normal Inv",30,0.00,0.14,0.02
63349,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63349,"(10) IEC Very Inv",90,0.00,13.50,1.00
63349,"(11) IEC Inv",100,0.00,0.14,0.02
63349,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63349,"(13) IEC ST Inv",120,0.00,0.05,0.04
63349,"(14) IEC LT Inv",130,0.00,120.00,1.00
63349,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63349,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63349,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63349,"(6) LT Ext Inv",50,0.25,64.07,2.00
63349,"(7) LT Very Inv",60,0.71,28.55,2.00
63349,"(8) LT Inv",70,0.18,0.08,0.02
63349,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63358,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63358,"(10) IEC Very Inv",90,0.00,13.50,1.00
63358,"(11) IEC Inv",100,0.00,0.14,0.02
63358,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63358,"(13) IEC ST Inv",120,0.00,0.05,0.04
63358,"(14) IEC LT Inv",130,0.00,120.00,1.00
63358,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63358,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63358,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63358,"(6) LT Ext Inv",50,0.25,64.07,2.00
63358,"(7) LT Very Inv",60,0.71,28.55,2.00
63358,"(8) LT Inv",70,0.18,0.08,0.02
63358,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63404,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63404,"(10) IEC Very Inv",90,0.00,13.50,1.00
63404,"(11) IEC Inv",100,0.00,0.14,0.02
63404,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63404,"(13) IEC ST Inv",120,0.00,0.05,0.04
63404,"(14) IEC LT Inv",130,0.00,120.00,1.00
63404,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63404,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63404,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63404,"(6) LT Ext Inv",50,0.25,64.07,2.00
63404,"(7) LT Very Inv",60,0.71,28.55,2.00
63404,"(8) LT Inv",70,0.18,0.08,0.02
63404,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63428,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63428,"(10) IEC Very Inv",90,0.00,13.50,1.00
63428,"(11) IEC Inv",100,0.00,0.14,0.02
63428,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63428,"(13) IEC ST Inv",120,0.00,0.05,0.04
63428,"(14) IEC LT Inv",130,0.00,120.00,1.00
63428,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63428,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63428,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63428,"(6) LT Ext Inv",50,0.25,64.07,2.00
63428,"(7) LT Very Inv",60,0.71,28.55,2.00
63428,"(8) LT Inv",70,0.18,0.08,0.02
63428,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63442,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63442,"(10) IEC Very Inv",90,0.00,13.50,1.00
63442,"(11) IEC Inv",100,0.00,0.14,0.02
63442,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63442,"(13) IEC ST Inv",120,0.00,0.05,0.04
63442,"(14) IEC LT Inv",130,0.00,120.00,1.00
63442,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63442,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63442,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63442,"(6) LT Ext Inv",50,0.25,64.07,2.00
63442,"(7) LT Very Inv",60,0.71,28.55,2.00
63442,"(8) LT Inv",70,0.18,0.08,0.02
63442,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63468,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63468,"(10) IEC Very Inv",90,0.00,13.50,1.00
63468,"(11) IEC Inv",100,0.00,0.14,0.02
63468,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63468,"(13) IEC ST Inv",120,0.00,0.05,0.04
63468,"(14) IEC LT Inv",130,0.00,120.00,1.00
63468,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63468,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63468,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63468,"(6) LT Ext Inv",50,0.25,64.07,2.00
63468,"(7) LT Very Inv",60,0.71,28.55,2.00
63468,"(8) LT Inv",70,0.18,0.08,0.02
63468,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63493,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63493,"(10) IEC Very Inv",40,0.00,13.50,1.00
63493,"(12) IEC Ext Inv",50,0.00,80.00,2.00
63493,"(3) ANSI Normal Inv",20,0.01,8.6e-03,0.02
63493,"(9) IEC Normal Inv",30,0.00,0.14,0.02
63499,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63499,"(10) IEC Very Inv",90,0.00,13.50,1.00
63499,"(11) IEC Inv",100,0.00,0.14,0.02
63499,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63499,"(13) IEC ST Inv",120,0.00,0.05,0.04
63499,"(14) IEC LT Inv",130,0.00,120.00,1.00
63499,"(2) ANSI Very Inv",20,0.49,19.61,2.00
63499,"(3) ANSI Normal Inv",30,0.01,8.6e-03,0.02
63499,"(4) ANSI Mod Inv",40,0.11,0.05,0.02
63499,"(6) LT Ext Inv",50,0.25,64.07,2.00
63499,"(7) LT Very Inv",60,0.71,28.55,2.00
63499,"(8) LT Inv",70,0.18,0.08,0.02
63499,"(9) IEC Normal Inv",80,0.00,0.14,0.02
63505,"(1) ANSI Ext Inv",10,0.12,28.20,2.00
63505,"(10) IEC Very Inv",90,0.00,13.50,1.00
63505,"(11) IEC Inv",100,0.00,0.14,0.02
63505,"(12) IEC Ext Inv",110,0.00,80.00,2.00
63505,"(13) IEC ST Inv",120,0.00,0.05,0.04
63505,"(14) IEC LT Inv",130,0.00,120.00,1.00
63505,"(2) ANSI Very Inv",20,0.49,19.61,2.00
