"ID","Relay_ID","DeviceFunction","Ordinal","Standard","DFType","Use_SST","SST_Mfr","SST_Type","SST_Style"
6534,880,"51G/50G DT",50,0,1,0,,,
6535,880,"51N/50N",40,0,1,0,,,
6536,880,"51N/50N DT",60,0,1,0,,,
6595,881,"51/50/50 LSI",10,1,0,0,,,
6596,881,"51G/50G/50G LSI",20,1,1,0,,,
6597,881,"51G/50G/50G SEF",30,1,1,0,,,
11415,881,"67",40,1,0,0,,,
11416,881,"67G",50,1,1,0,,,
6823,882,"27R",50,0,0,0,,,
6824,882,"51/50",10,0,0,0,,,
6825,882,"51N/50N",20,0,1,0,,,
6826,882,"51Q/50Q",30,0,0,0,,,
6827,882,"67",40,0,0,0,,,
6950,883,"46 ANSI",100,0,0,0,,,
6951,883,"46 DT",120,2,0,0,,,
6952,883,"46 IEC",110,1,0,0,,,
6953,883,"51/50 ANSI",10,0,0,0,,,
6954,883,"51/50 Beco",30,0,0,0,,,
6955,883,"51/50 IEC",20,1,0,0,,,
6956,883,"51G/50G ANSI",40,0,1,0,,,
6957,883,"51G/50G Beco",60,0,1,0,,,
6958,883,"51G/50G IEC",50,1,1,0,,,
6959,883,"51N/50N ANSI",70,0,1,0,,,
6960,883,"51N/50N Beco",90,0,1,0,,,
6961,883,"51N/50N IEC",80,1,1,0,,,
5022,884,"50",10,0,0,0,,,
7775,885,"49/50",10,0,0,0,,,
7776,885,"49/50-RTD",20,0,0,0,,,
7777,885,"50G",30,0,0,0,,,
8164,886,"50",10,0,0,0,,,
8165,886,"50G",30,0,1,0,,,
8166,886,"50N",20,0,1,0,,,
8240,887,"50G",10,0,1,0,,,
8886,888,"51/50 IEC",20,1,0,0,,,
8887,888,"51/50 IEEE",10,0,0,0,,,
8888,888,"51/50 Recloser",70,0,0,0,,,
8889,888,"51G/50G IEC",40,1,1,0,,,
8890,888,"51G/50G IEEE",30,0,1,0,,,
8891,888,"51G/50G Reclose",90,0,1,0,,,
8892,888,"51Q/50Q IEC",60,1,1,0,,,
8893,888,"51Q/50Q IEEE",50,0,1,0,,,
8894,888,"51Q/50Q Reclose",80,0,1,0,,,
8895,888,"79/50",100,0,0,0,,,
9348,889,"51/50",10,0,0,0,,,
9349,889,"51G/50G",20,0,1,0,,,
9387,890,"49/50 LR",30,0,0,0,,,
9388,890,"49/50 MJ",20,0,0,0,,,
9389,890,"49/50 P",10,0,0,0,,,
9390,890,"50G",40,0,1,0,,,
9676,891,"51/50",10,1,0,0,,,
9677,891,"51/50 DT",20,2,0,0,,,
9678,891,"51N/50N",30,1,1,0,,,
9679,891,"51N/50N DT",40,2,1,0,,,
6987,892,"49/50",10,0,0,0,,,
6988,892,"50N",20,0,1,0,,,
8441,893,"51/50 IAC",20,0,0,0,,,
8442,893,"51/50 IEC",30,1,0,0,,,
8443,893,"51/50 IEEE",10,0,0,0,,,
8444,893,"51N/50N IAC",50,0,1,0,,,
8445,893,"51N/50N IEC",60,1,1,0,,,
8446,893,"51N/50N IEEE",40,0,1,0,,,
8447,893,"51Q/50Q IAC",80,0,3,0,,,
8448,893,"51Q/50Q IEC",90,1,3,0,,,
8449,893,"51Q/50Q IEEE",70,0,3,0,,,
8803,894,"51/50 DT",30,2,0,0,,,
8804,894,"51/50 IEC",20,1,0,0,,,
8805,894,"51/50 IEEE",10,0,0,0,,,
8806,894,"51G/50G DT",60,2,1,0,,,
8807,894,"51G/50G IEC",50,1,1,0,,,
8808,894,"51G/50G IEEE",40,0,1,0,,,
12688,894,"51N/50N DT",120,2,1,0,,,
12687,894,"51N/50N IEC",110,1,1,0,,,
12686,894,"51N/50N IEEE",100,0,1,0,,,
8809,894,"51Q/50Q DT",90,2,1,0,,,
8810,894,"51Q/50Q IEC",80,1,1,0,,,
8811,894,"51Q/50Q IEEE",70,0,1,0,,,
6908,895,"51N/50N",20,0,1,0,,,
6909,895,"51P/50P",10,0,0,0,,,
6910,895,"51Q/50Q",30,0,1,0,,,
8667,896,"50N",20,0,0,0,,,
8668,896,"51",10,0,0,0,,,
6992,898,"51",10,0,0,0,,,
8279,899,"51",10,0,0,0,,,
9335,900,"49/50",10,0,0,0,,,
9336,900,"50G",20,0,1,0,,,
7211,901,"51/50",10,0,0,0,,,
7212,901,"51G/50G",20,0,1,0,,,
8785,902,"51N/50N IEC",60,1,1,0,,,
8786,902,"51N/50N IEEE",50,0,1,0,,,
8787,902,"51P/50P IEC",20,1,0,0,,,
8788,902,"51P/50P IEEE",10,0,0,0,,,
8789,902,"51Q/50Q IEC",40,1,3,0,,,
8790,902,"51Q/50Q IEEE",30,0,3,0,,,
8681,903,"51/50",10,0,0,0,,,
8682,903,"51N/50N",20,0,1,0,,,
8683,903,"67",30,0,0,0,,,
8684,903,"67N",40,0,1,0,,,
6801,904,"51/50",10,0,0,0,,,
6802,904,"51/50 DT",30,0,0,0,,,
6803,904,"51/50 IEC",20,1,0,0,,,
6804,904,"515N/50N IEC",50,1,1,0,,,
6805,904,"51N/50N",40,0,1,0,,,
6806,904,"51N/50N DT",60,0,1,0,,,
6807,904,"51N/50N SEF",70,0,1,0,,,
6808,904,"51N/50N SEF DT",90,0,1,0,,,
6809,904,"51N/50N SEF IEC",80,1,1,0,,,
7104,905,"51/50",10,2,0,0,,,
7105,905,"51/50 Flat",30,2,0,0,,,
7106,905,"51/50 Flat Mnt",120,2,0,0,,,
7107,905,"51/50 I^2T",20,2,0,0,,,
7108,905,"51/50 I^2T Mnt",110,2,0,0,,,
7109,905,"51/50 Mnt",100,2,4,0,,,
7110,905,"51/50G Flat Mnt",180,2,1,0,,,
7111,905,"51/50G I^2T Mnt",170,2,1,0,,,
7112,905,"51/50G Mnt",160,2,1,0,,,
7113,905,"51/50N Flat Mnt",150,2,1,0,,,
7114,905,"51/50N I^2T Mnt",140,2,1,0,,,
7115,905,"51/50N Mnt",130,2,1,0,,,
7116,905,"51G/50G",70,2,1,0,,,
7117,905,"51G/50G Flat",90,2,1,0,,,
7118,905,"51G/50G I^2T",80,2,1,0,,,
7119,905,"51N/50N",40,2,1,0,,,
7120,905,"51N/50N Flat",60,2,1,0,,,
7121,905,"51N/50N I^2T",50,2,1,0,,,
7297,906,"49/50",20,0,0,0,,,
7298,906,"50 BF",60,0,0,0,,,
7299,906,"50G",40,2,1,0,,,
7300,906,"50G (50:0.025)",50,2,1,0,,,
7301,906,"50N",30,2,1,0,,,
7302,906,"51/50 DT",10,0,0,0,,,
7877,907,"46",30,1,0,0,,,
7878,907,"51/50",10,1,0,0,,,
7879,907,"51N/50N",20,1,0,0,,,
7880,907,"67N",50,1,0,0,,,
7881,907,"67P",40,1,0,0,,,
8570,908,"49/50",10,0,0,0,,,
8571,908,"50N",20,0,0,0,,,
8572,908,"51 Stall",30,0,0,0,,,
9020,909,"51/50",10,0,0,0,,,
9021,909,"51G/50G",20,0,0,0,,,
6217,910,"51/50 DT",30,2,0,0,,,
6218,910,"51/50 IEC",20,1,0,0,,,
6219,910,"51/50 IEEE",10,0,0,0,,,
6220,910,"51/50 RD",120,1,0,0,,,
6221,910,"51/50 RI",110,1,0,0,,,
6222,910,"51N/50N DT",60,1,1,0,,,
6223,910,"51N/50N IEC",50,1,1,0,,,
6224,910,"51N/50N IEEE",40,0,1,0,,,
6225,910,"51N/50N RD",140,1,1,0,,,
6226,910,"51N/50N RI",130,1,1,0,,,
6227,910,"67 DT",90,2,0,0,,,
6228,910,"67 IEC",70,1,0,0,,,
6229,910,"67N DT",100,2,1,0,,,
6230,910,"67N IEC",80,1,0,0,,,
11621,911,"50G HS (>6)",180,0,1,0,,,
11622,911,"50G HS (3-6)",190,0,1,0,,,
11619,911,"50P HS (>6)",160,0,0,0,,,
11620,911,"50P HS (3-6)",170,0,0,0,,,
7895,911,"51/50 DT",130,0,0,0,,,
7896,911,"51/50 IAC",20,0,0,0,,,
7897,911,"51/50 IEC",30,1,0,0,,,
7898,911,"51/50 IEEE",10,0,0,0,,,
7899,911,"51G/50G DT",150,0,1,0,,,
7900,911,"51G/50G IAC",80,0,1,0,,,
7901,911,"51G/50G IEC",90,1,1,0,,,
7902,911,"51G/50G IEEE",70,0,1,0,,,
7903,911,"51N/50N DT",140,0,1,0,,,
7904,911,"51N/50N IAC",50,0,1,0,,,
7905,911,"51N/50N IEC",60,1,1,0,,,
7906,911,"51N/50N IEEE",40,0,1,0,,,
7907,911,"51SG/50SG IAC",110,0,1,0,,,
7908,911,"51SG/50SG IEC",120,1,1,0,,,
7909,911,"51SG/50SG IEEE",100,0,1,0,,,
6862,912,"51/50",10,0,0,0,,,
5883,913,"51/50 DT",60,2,0,0,,,
5884,913,"51/50 IEC",10,1,0,0,,,
5885,913,"51/50 IEEE",20,0,0,0,,,
5886,913,"51/50 IEEE2",30,0,0,0,,,
5887,913,"51/50 RI",50,0,0,0,,,
5888,913,"51/50 RXIDG",40,0,0,0,,,
5889,913,"51G/50G DT",180,2,1,0,,,
5890,913,"51G/50G IEC",130,1,1,0,,,
5891,913,"51G/50G IEEE",140,0,1,0,,,
5892,913,"51G/50G IEEE2",150,0,1,0,,,
5893,913,"51G/50G RI",170,0,1,0,,,
5894,913,"51G/50G RXIDG",160,0,1,0,,,
5895,913,"51N/50N DT",120,2,1,0,,,
5896,913,"51N/50N IEC",70,1,1,0,,,
5897,913,"51N/50N IEEE",80,0,1,0,,,
5898,913,"51N/50N IEEE2",90,0,1,0,,,
5899,913,"51N/50N RI",110,0,1,0,,,
5900,913,"51N/50N RXIDG",100,0,1,0,,,
5901,913,"67 DT",240,2,0,0,,,
5902,913,"67 IEC",190,1,0,0,,,
5903,913,"67 IEEE",200,0,0,0,,,
5904,913,"67 IEEE2",210,0,0,0,,,
5905,913,"67 RI",230,0,0,0,,,
5906,913,"67 RXIDG",220,0,0,0,,,
8246,914,"51/50",10,0,0,0,,,
8247,914,"51G/50G",20,0,1,0,,,
8248,914,"51N/50N",30,0,1,0,,,
5907,915,"51/50 DT",60,2,0,0,,,
5908,915,"51/50 IEC",10,1,0,0,,,
5909,915,"51/50 IEEE",20,0,0,0,,,
5910,915,"51/50 IEEE2",30,0,0,0,,,
5911,915,"51/50 RI",50,0,0,0,,,
5912,915,"51/50 RXIDG",40,0,0,0,,,
5913,915,"51G/50G DT",180,2,1,0,,,
5914,915,"51G/50G IEC",130,1,1,0,,,
5915,915,"51G/50G IEEE",140,0,1,0,,,
5916,915,"51G/50G IEEE2",150,0,1,0,,,
5917,915,"51G/50G RI",170,0,1,0,,,
5918,915,"51G/50G RXIDG",160,0,1,0,,,
5919,915,"51N/50N DT",120,2,1,0,,,
5920,915,"51N/50N IEC",70,1,1,0,,,
5921,915,"51N/50N IEEE",80,0,1,0,,,
5922,915,"51N/50N IEEE2",90,0,1,0,,,
5923,915,"51N/50N RI",110,0,1,0,,,
5924,915,"51N/50N RXIDG",100,0,1,0,,,
5925,915,"67 DT",240,2,0,0,,,
5926,915,"67 IEC",190,1,0,0,,,
5927,915,"67 IEEE",200,0,0,0,,,
5928,915,"67 IEEE2",210,0,0,0,,,
5929,915,"67 RI",230,0,0,0,,,
5930,915,"67 RXIDG",220,0,0,0,,,
6737,916,"51/50",10,0,0,0,,,
6738,916,"51/50 DT",30,0,0,0,,,
6739,916,"51/50 IEC",20,0,0,0,,,
6740,916,"51N/50N",70,0,1,0,,,
6741,916,"51N/50N DT",90,0,1,0,,,
6742,916,"51N/50N IEC",80,0,1,0,,,
6743,916,"51Q/50Q",40,0,1,0,,,
6744,916,"51Q/50Q DT",60,0,1,0,,,
6745,916,"51Q/50Q IEC",50,0,1,0,,,
8828,917,"51G/50G IEC",60,0,1,0,,,
8829,917,"51G/50G IEEE",50,0,1,0,,,
8830,917,"51P/50P IEC",20,0,0,0,,,
8831,917,"51P/50P IEEE",10,0,0,0,,,
8832,917,"51Q/50Q IEC",40,0,0,0,,,
8833,917,"51Q/50Q IEEE",30,0,0,0,,,
6863,918,"51 VC",20,0,0,0,,,
6864,918,"51 VC Z3",70,0,0,0,,,
6865,918,"51/50 VC",10,0,0,0,,,
6866,918,"51/50VC Z3",60,0,0,0,,,
6867,918,"51G/50G VC",40,0,1,0,,,
6868,918,"51G/50G VC Z3",90,0,1,0,,,
6869,918,"51N VC",30,0,1,0,,,
6870,918,"51N VC Z3",80,0,1,0,,,
6871,918,"51N/50N VC",50,0,1,0,,,
6872,918,"51N/50N VC Z3",100,0,1,0,,,
6898,919,"87",10,0,2,0,,,
8896,920,"49T",140,0,0,0,,,
8897,920,"51/50 DT",30,2,0,0,,,
8898,920,"51/50 IEC",20,1,0,0,,,
8899,920,"51/50 IEEE",10,0,0,0,,,
8900,920,"51/50 VR",130,0,0,0,,,
8901,920,"51G/50G DT",90,2,1,0,,,
8902,920,"51G/50G IEC",80,1,1,0,,,
8903,920,"51G/50G IEEE",70,0,1,0,,,
8904,920,"51N/50N DT",60,2,1,0,,,
8905,920,"51N/50N IEC",50,1,1,0,,,
8906,920,"51N/50N IEEE",40,0,1,0,,,
8907,920,"51Q/50Q DT",120,2,1,0,,,
8908,920,"51Q/50Q IEC",110,1,1,0,,,
8909,920,"51Q/50Q IEEE",100,0,1,0,,,
8067,921,"51/50",10,0,0,0,,,
8068,922,"51/50 ANSI",20,0,0,0,,,
8069,922,"51/50 DT",60,2,0,0,,,
8070,922,"51/50 I^2T",50,2,0,0,,,
8071,922,"51/50 IAC",40,0,0,0,,,
8072,922,"51/50 IEC",30,1,0,0,,,
8073,922,"51/50 IEEE",10,0,0,0,,,
8074,922,"51G/50G ANSI",140,0,1,0,,,
8075,922,"51G/50G DT",180,2,1,0,,,
8076,922,"51G/50G I^2T",170,2,1,0,,,
8077,922,"51G/50G IAC",160,0,1,0,,,
8078,922,"51G/50G IEC",150,1,1,0,,,
8079,922,"51G/50G IEEE",130,0,1,0,,,
8080,922,"51G/50G SG ANSI",200,0,1,0,,,
8081,922,"51G/50G SG DT",240,2,1,0,,,
8082,922,"51G/50G SG I^2T",230,2,1,0,,,
8083,922,"51G/50G SG IAC",220,0,1,0,,,
8084,922,"51G/50G SG IEC",210,1,1,0,,,
8085,922,"51G/50G SG IEEE",190,0,1,0,,,
8086,922,"51N/50N ANSI",80,0,1,0,,,
8087,922,"51N/50N DT",120,2,1,0,,,
8088,922,"51N/50N I^2T",110,2,1,0,,,
8089,922,"51N/50N IAC",100,0,1,0,,,
8090,922,"51N/50N IEC",90,1,1,0,,,
8091,922,"51N/50N IEEE",70,0,1,0,,,
8407,923,"50 G",40,0,1,0,,,
8408,923,"50 Peak Current",30,0,0,0,,,
8409,923,"51/50",10,0,0,0,,,
8410,923,"51/50 Stall",20,0,0,0,,,
8910,924,"51/50 DT",30,2,0,0,,,
8911,924,"51/50 IEC",20,1,0,0,,,
8912,924,"51/50 IEEE",10,0,0,0,,,
8913,924,"51/50 VR",130,0,0,0,,,
8914,924,"51G/50G DT",90,2,1,0,,,
8915,924,"51G/50G IEC",80,1,1,0,,,
8916,924,"51G/50G IEEE",70,0,1,0,,,
8917,924,"51N/50N DT",60,2,1,0,,,
8918,924,"51N/50N IEC",50,1,1,0,,,
8919,924,"51N/50N IEEE",40,0,1,0,,,
8920,924,"51Q/50Q DT",120,2,1,0,,,
8921,924,"51Q/50Q IEC",110,1,1,0,,,
8922,924,"51Q/50Q IEEE",100,0,1,0,,,
5973,925,"51/50 IIT",10,0,0,0,,,
5974,925,"51/50 ITH",20,0,0,0,,,
5975,925,"51/50/50",30,0,0,0,,,
6585,926,"50",10,0,0,0,,,
6586,926,"50N",20,0,1,0,,,
11310,927,"49M",130,0,0,0,,,
6355,927,"50G-1/2 IDMT",110,0,1,0,,,
6356,927,"50N-1/2 IDMT",100,0,1,0,,,
6357,927,"50P-1/2 IDMT",90,0,0,0,,,
6358,927,"51 LT",30,0,0,0,,,
9864,927,"51 LT DT",120,0,0,0,,,
6359,927,"51/50/50",10,0,0,0,,,
6360,927,"51/50/50 DT",20,0,0,0,,,
6361,927,"51G/50G/50G",60,0,1,0,,,
6362,927,"51G/50G/50G DT",70,0,1,0,,,
6363,927,"51LR",80,0,0,0,,,
6364,927,"51N/50N/50N",40,0,1,0,,,
6365,927,"51N/50N/50N DT",50,0,1,0,,,
6293,928,"46",70,2,0,0,,,
6294,928,"46 DT",80,2,0,0,,,
6295,928,"49",90,2,0,0,,,
6296,928,"51/50/50",10,2,0,0,,,
6297,928,"51N/50N/50N",30,2,1,0,,,
6298,928,"51N/50N/50N DT",40,2,1,0,,,
6299,928,"51N/50N/50N SEF",60,2,1,0,,,
6300,928,"67N/50N/50N",20,2,1,0,,,
6301,928,"67N/50N/50N SEF",50,2,1,0,,,
9357,929,"51/50G",10,0,1,0,,,
9358,930,"51/50G",10,0,1,0,,,
6404,931,"49",50,2,0,0,,,
6405,931,"51/50/50",10,2,0,0,,,
6406,931,"51N/50N/50N",30,2,1,0,,,
6407,931,"51N/50N/50N DT",40,2,1,0,,,
6408,931,"67N/50N/50N",20,2,1,0,,,
7208,932,"51G/50G/50G",10,2,1,0,,,
7209,932,"51G/50G/50G DT",20,2,1,0,,,
7210,932,"51V/50G/50G",30,2,1,0,,,
6928,933,"51",10,0,0,0,,,
7122,934,"51/50",10,2,0,0,,,
7123,934,"51/50 Flat",30,2,0,0,,,
7124,934,"51/50 I^2T",20,2,0,0,,,
7125,934,"51G/50G",70,2,1,0,,,
7126,934,"51G/50G Flat",90,2,1,0,,,
7127,934,"51G/50G I^2T",80,2,1,0,,,
7128,934,"51N/50N",40,2,1,0,,,
7129,934,"51N/50N Flat",60,2,1,0,,,
7130,934,"51N/50N I^2T",50,2,1,0,,,
7149,935,"51/50",10,2,0,0,,,
7150,935,"51/50 Flat",30,2,0,0,,,
7151,935,"51/50 I^2T",20,2,0,0,,,
7152,935,"51G/50G",70,2,1,0,,,
7153,935,"51G/50G Flat",90,2,1,0,,,
7154,935,"51G/50G I^2T",80,2,1,0,,,
7155,935,"51N/50N",40,2,1,0,,,
7156,935,"51N/50N Flat",60,2,1,0,,,
7157,935,"51N/50N I^2T",50,2,1,0,,,
7303,936,"51/50 IAC",20,0,0,0,,,
7304,936,"51/50 IEC",30,1,0,0,,,
7305,936,"51/50 IEEE",10,0,0,0,,,
7306,936,"51G/50G IAC",80,0,1,0,,,
7307,936,"51G/50G IEC",90,1,1,0,,,
7308,936,"51G/50G IEEE",70,0,1,0,,,
7309,936,"51N/50N IAC",50,0,1,0,,,
7310,936,"51N/50N IEC",60,1,1,0,,,
7311,936,"51N/50N IEEE",40,0,1,0,,,
7312,936,"51SG/50SG IAC",110,0,1,0,,,
7313,936,"51SG/50SG IEC",120,1,1,0,,,
7314,936,"51SG/50SG IEEE",100,0,1,0,,,
9405,937,"50G",10,0,0,0,,,
6506,938,"51/50",10,0,0,0,,,
6507,938,"51/50 DT",20,0,0,0,,,
6508,938,"51N/50N",30,0,1,0,,,
6509,938,"51N/50N DT",40,0,1,0,,,
8577,939,"K Speed",10,0,0,0,,,
8578,939,"T Speed",20,0,0,0,,,
8602,940,"51/50 DT",30,2,0,0,,,
8603,940,"51/50 IEC",20,1,0,0,,,
8604,940,"51/50 IEEE",10,0,0,0,,,
8605,940,"51N/50N DT",60,2,1,0,,,
8606,940,"51N/50N IEC",50,1,1,0,,,
8607,940,"51N/50N IEEE",40,0,1,0,,,
7249,941,"50G",10,0,1,0,,,
7250,942,"50G",10,0,1,0,,,
9632,943,"51",10,0,1,0,,,
9633,944,"51",10,0,0,0,,,
5451,945,"51",10,0,0,0,,,
5453,945,"51G",20,0,1,0,,,
5452,946,"51",10,0,0,0,,,
5454,946,"51G",20,0,1,0,,,
8596,947,"51/50",10,0,0,0,,,
5468,948,"50G",10,0,1,0,,,
5471,949,"51/50",10,0,0,0,,,
7405,950,"50",10,0,3,0,,,
7406,951,"50G",10,0,3,0,,,
6607,952,"49",30,0,0,0,,,
6608,952,"51/50/50",10,0,0,0,,,
6609,952,"51/50/50 G",20,0,1,0,,,
11176,953,"46 DT",110,0,0,0,,,
9219,953,"46 IEC",100,1,0,0,,,
9220,953,"46 IEEE",90,0,0,0,,,
11309,953,"49",150,0,0,0,,,
11178,953,"51/50/50 DT",130,2,0,0,,,
9221,953,"51/50/50 IEC",20,1,0,0,,,
9222,953,"51/50/50 IEEE",10,0,0,0,,,
11179,953,"51/50/50N DT",140,2,1,0,,,
9223,953,"51N/50N/50N IEC",40,1,1,0,,,
9224,953,"51N/50N/50N IEE",30,0,1,0,,,
9225,953,"51Ns/50Ns",120,0,1,0,,,
9226,953,"67 IEC",60,1,0,0,,,
9227,953,"67 IEEE",50,0,0,0,,,
9228,953,"67N IEC",80,1,1,0,,,
9229,953,"67N IEEE",70,0,1,0,,,
7131,954,"51/50",10,2,0,0,,,
7132,954,"51/50 Flat",30,2,0,0,,,
10224,954,"51/50 Flat Mnt",120,2,4,0,,,
7133,954,"51/50 I^2T",20,2,0,0,,,
10223,954,"51/50 I^2T Mnt",110,2,4,0,,,
10222,954,"51/50 Mnt",100,2,4,0,,,
7134,954,"51G/50G",70,2,1,0,,,
7135,954,"51G/50G Flat",90,2,1,0,,,
10230,954,"51G/50G Flat Mn",180,2,5,0,,,
7136,954,"51G/50G I^2T",80,2,1,0,,,
10229,954,"51G/50G I^2T Mn",170,2,5,0,,,
10228,954,"51G/50G Mnt",160,2,5,0,,,
7137,954,"51N/50N",40,2,1,0,,,
7138,954,"51N/50N Flat",60,2,1,0,,,
10227,954,"51N/50N Flat Mn",150,2,5,0,,,
7139,954,"51N/50N I^2T",50,2,1,0,,,
10226,954,"51N/50N I^2T Mn",140,2,5,0,,,
10225,954,"51N/50N Mnt",130,2,5,0,,,
8573,955,"50G",30,2,1,0,,,
8574,955,"50SG",40,2,1,0,,,
8575,955,"51/50",10,1,0,0,,,
8576,955,"51G/50G",20,1,1,0,,,
5512,956,"50G",10,2,1,0,,,
8263,957,"50G",10,2,1,0,,,
8264,958,"50G",10,2,1,0,,,
8266,959,"50G",10,2,1,0,,,
8265,960,"50G",10,2,1,0,,,
8267,961,"50G",10,2,1,0,,,
8256,962,"50G",10,2,1,0,,,
8257,963,"50G",10,2,1,0,,,
5520,964,"51/50",10,1,0,0,,,
8971,965,"50 Maint",90,0,4,0,,,
8972,965,"50N Maint",100,0,5,0,,,
11614,965,"50NAF",120,0,1,0,,,
11613,965,"50PAF",110,0,0,0,,,
8973,965,"51/50/50 IEC",20,1,0,0,,,
8974,965,"51/50/50 IEEE",10,0,0,0,,,
8975,965,"51/50/50G IEC",80,1,1,0,,,
8976,965,"51/50/50G IEEE",70,0,1,0,,,
8977,965,"51/50/50N IEC",40,1,1,0,,,
8978,965,"51/50/50N IEEE",30,0,1,0,,,
8979,965,"51/50/50Q IEC",60,1,1,0,,,
8980,965,"51/50/50Q IEEE",50,0,1,0,,,
7089,966,"51",10,0,0,0,,,
9655,967,"50G",20,0,1,1,"Westrip","WestripRMS2000","LVPCB"
9656,967,"51/50/50",10,0,0,1,"Westrip","WestripRMS2000","LVPCB"
6773,968,"50G",20,0,1,0,,,
6774,968,"51/50",10,0,0,0,,,
7067,969,"51/50 G",20,2,1,0,,,
7068,969,"51/50 P",10,2,0,0,,,
7069,969,"51/50 Q",30,2,1,0,,,
9062,970,"50HS",70,2,0,0,,,
9063,970,"51/50/50 ANSI",10,0,0,0,,,
9064,970,"51/50/50 DT",30,2,0,0,,,
9065,970,"51/50/50 IEC",20,1,0,0,,,
9066,970,"51/50/50N ANSI",40,0,1,0,,,
9067,970,"51/50/50N DT",60,2,1,0,,,
9068,970,"51/50/50N IEC",50,1,1,0,,,
7074,971,"51/50/50 G",20,2,1,0,,,
7075,971,"51/50/50 P",10,2,0,0,,,
8923,972,"51/50 DT",30,2,0,0,,,
8924,972,"51/50 IEC",20,1,0,0,,,
8925,972,"51/50 IEEE",10,0,0,0,,,
8926,972,"51G/50G DT",90,2,1,0,,,
8927,972,"51G/50G IEC",80,1,1,0,,,
8928,972,"51G/50G IEEE",70,0,1,0,,,
8929,972,"51N/50N DT",60,2,1,0,,,
8930,972,"51N/50N IEC",50,1,1,0,,,
8931,972,"51N/50N IEEE",40,0,1,0,,,
8932,972,"51Q/50Q DT",120,2,1,0,,,
8933,972,"51Q/50Q IEC",110,1,1,0,,,
8934,972,"51Q/50Q IEEE",100,0,1,0,,,
5855,973,"51",10,0,0,0,,,
5597,974,"50G",10,0,1,0,,,
5598,975,"50G",10,0,1,0,,,
8259,976,"50G",10,0,1,0,,,
8261,977,"50G",10,0,1,0,,,
8258,978,"50G",10,0,1,0,,,
8260,979,"50G",10,0,1,0,,,
8262,980,"50G",10,0,1,0,,,
9651,981,"50N",10,0,1,0,,,
7629,982,"51/50/50 (1)",10,0,0,0,,,
7630,982,"51/50/50 (3)",20,0,0,0,,,
9394,983,"49/50 JAM",10,0,0,0,,,
9395,983,"49/50 SC",20,0,0,0,,,
9396,983,"50G",30,0,1,0,,,
5617,984,"51/50/50 (1)",10,0,0,0,,,
5618,984,"51/50/50 (3)",20,0,0,0,,,
7158,985,"50J",100,0,0,0,,,
7159,985,"51/50",10,2,0,0,,,
7160,985,"51/50 Flat",30,2,0,0,,,
7161,985,"51/50 I^2T",20,2,0,0,,,
7162,985,"51G/50G",70,2,1,0,,,
7163,985,"51G/50G Flat",90,2,1,0,,,
7164,985,"51G/50G I^2T",80,2,1,0,,,
7165,985,"51N/50N",40,2,1,0,,,
7166,985,"51N/50N Flat",60,2,1,0,,,
7167,985,"51N/50N I^2T",50,2,1,0,,,
7080,986,"51",10,0,0,0,,,
9217,987,"50G",20,0,1,0,,,
9218,987,"51/50",10,0,0,0,,,
8274,988,"49/50 MJ",20,0,0,0,,,
8275,988,"49/50 P",10,0,0,0,,,
8276,988,"51/50",30,0,0,0,,,
8277,988,"51G",40,0,1,0,,,
6537,989,"50G",10,0,1,0,,,
6538,990,"50G",10,0,1,0,,,
8278,991,"51/50/50",10,0,0,0,,,
6810,992,"51/50",10,0,0,0,,,
6811,992,"51/50 DT",30,0,0,0,,,
6812,992,"51/50 IEC",20,1,0,0,,,
6813,992,"515N/50N IEC",50,1,1,0,,,
6814,992,"51N/50N",40,0,1,0,,,
6815,992,"51N/50N DT",60,0,1,0,,,
6816,992,"51N/50N SEF",70,0,1,0,,,
6817,992,"51N/50N SEF DT",90,0,1,0,,,
6818,992,"51N/50N SEF IEC",80,1,1,0,,,
8242,993,"50G",10,0,1,0,,,
8397,994,"51/50",10,0,0,0,,,
8398,994,"51/50 IEC",20,0,0,0,,,
8399,994,"51N/50N",30,0,0,0,,,
8400,994,"51N/50N IEC",40,0,0,0,,,
8405,995,"51/50",10,0,0,0,,,
8406,995,"51N/50N",20,0,1,0,,,
6625,996,"51/50 DT",30,2,0,0,,,
6626,996,"51/50 IEC",20,1,0,0,,,
6627,996,"51/50 IEEE",10,0,0,0,,,
6628,996,"51N/50N DT",60,2,1,0,,,
6629,996,"51N/50N IEC",50,1,1,0,,,
6630,996,"51N/50N IEEE",40,0,1,0,,,
6970,997,"50",30,2,0,0,,,
6971,997,"50 DT",40,2,0,0,,,
6972,997,"51 VC IEC",70,1,0,0,,,
11437,997,"51 VC IEEE",50,0,0,0,,,
6973,997,"51 VR IEC",80,1,0,0,,,
11438,997,"51 VR IEEE",60,0,0,0,,,
11407,997,"51N/50N",10,0,1,0,,,
6974,997,"51N/50N IEC",20,1,1,0,,,
5693,998,"51",10,0,0,0,,,
6989,999,"51",10,0,0,0,,,
8235,1000,"50N",10,0,1,0,,,
5696,1001,"50N",10,0,1,0,,,
8236,1002,"50N",10,0,0,0,,,
8566,1003,"51/50 DT",20,2,0,0,,,
8567,1003,"51/50 IEC",10,1,0,0,,,
8568,1003,"51N/50N DT",40,2,1,0,,,
8569,1003,"51N/50N IEC",30,1,1,0,,,
