"ID","Section_ID","CurveName","TCCNumber","Ordinal","Discrete","StepSize","HorzAmps"
83138,83274,"Very Inv","",2,0,0.10,0
83143,83274,"Very Inv TMS","",7,0,0.10,0
83148,83275,"Ext Inv","",3,0,0.10,0
83151,83275,"Ext Inv TMS","",6,0,0.10,0
83146,83275,"Inv","",1,0,0.10,0
83149,83275,"Inv TMS","",4,0,0.10,0
83147,83275,"Very Inv","",2,0,0.10,0
83150,83275,"Very Inv TMS","",5,0,0.10,0
83152,83276,"Definite Time","",1,0,0.01,0
83153,83295,"Def Time","",1,1,0.10,0
83154,83301,"Def Time","",1,1,0.10,0
83544,83550,"Definite Time","",1,0,0.01,0
83582,83645,"Def Time","",1,0,0.10,0
83583,83646,"Def Time","",1,0,0.10,0
83586,83654,"TJV Curve","",1,1,0.10,0
83587,83655,"TJV Curve","",1,1,0.10,0
83588,83661,"Extremely Inverse","",1,1,0.10,0
83589,83661,"Rapid Inverse","",2,1,0.10,0
83590,83661,"Standard Inverse","",3,1,0.10,0
83591,83661,"Ultra Inverse","",4,1,0.10,0
83592,83661,"Very Inverse","",5,1,0.10,0
83593,83665,"Def Time","",1,1,0.10,0
83597,83682,"Definite Time 2s","",1,0,0.02,0
83598,83683,"Definite Time 4s","",1,0,0.05,0
83599,83684,"Definite Time 8s","",1,0,0.10,0
83600,83685,"Definite Time 2s","",1,0,0.02,0
83601,83686,"Definite Time 4s","",1,0,0.05,0
83602,83687,"Definite Time 8s","",1,0,0.10,0
83603,83688,"Definite Time 2s","",1,0,0.02,0
83604,83689,"Definite Time 4s","",1,0,0.05,0
83605,83690,"Definite Time 8s","",1,0,0.10,0
83606,83691,"Definite Time 2s","",1,0,0.02,0
83607,83692,"Definite Time 4s","",1,0,0.05,0
83608,83693,"Definite Time 8s","",1,0,0.10,0
83609,83694,"Definite Time 2s","",1,0,0.02,0
83610,83695,"Definite Time 4s","",1,0,0.05,0
83611,83696,"Definite Time 8s","",1,0,0.10,0
83612,83697,"Definite Time 2s","",1,0,0.02,0
83613,83698,"Definite Time 4s","",1,0,0.05,0
83614,83699,"Definite Time 8s","",1,0,0.10,0
83615,83700,"Definite Time 2s","",1,0,0.02,0
83616,83701,"Definite Time 4s","",1,0,0.05,0
83617,83702,"Definite Time 8s","",1,0,0.10,0
83618,83703,"Definite Time 2s","",1,0,0.02,0
83619,83704,"Definite Time 4s","",1,0,0.05,0
83620,83705,"Definite Time 8s","",1,0,0.10,0
83621,83706,"Definite Time 2s","",1,0,0.02,0
83622,83707,"Definite Time 4s","",1,0,0.05,0
83623,83708,"Definite Time 8s","",1,0,0.10,0
83624,83709,"Definite Time 2s","",1,0,0.02,0
83625,83710,"Definite Time 4s","",1,0,0.05,0
83626,83711,"Definite Time 8s","",1,0,0.10,0
83627,83712,"Definite Time 2s","",1,0,0.02,0
83628,83713,"Definite Time 4s","",1,0,0.05,0
83629,83714,"Definite Time 8s","",1,0,0.10,0
83630,83721,"Def Time","",1,0,0.01,0
83778,83777,"Overload Curve","",1,0,0.10,0
83783,83782,"Def Time","",1,0,0.01,0
83800,83799,"Def Time","",1,1,0.10,0
83817,83816,"Def Time","",1,0,0.01,0
83834,83833,"Def Time","",1,0,0.01,0
83835,83866,"Flex A Curve","",1,1,0.10,0
83836,83877,"DT","",1,1,0.10,0
83837,83888,"DT","",1,1,0.10,0
83918,83917,"DMT","",1,1,0.10,0
83919,83917,"IDMT","",2,1,0.10,0
83923,83922,"DMT","",1,1,0.10,0
83924,83922,"IDMT","",2,1,0.10,0
83927,83926,"DMT","",1,1,0.10,0
83928,83926,"IDMT","",2,1,0.10,0
83931,83930,"DMT","",1,1,0.10,0
83932,83930,"IDMT","",2,1,0.10,0
83936,83935,"DMT","",1,1,0.10,0
83937,83935,"IDMT","",2,1,0.10,0
83940,83939,"DMT","",1,1,0.10,0
83941,83939,"IDMT","",2,1,0.10,0
83944,83943,"DMT","",1,1,0.10,0
83945,83943,"IDMT","",2,1,0.10,0
83949,83948,"DMT","",1,1,0.10,0
83950,83948,"IDMT","",2,1,0.10,0
83954,83953,"DMT","",1,1,0.10,0
83955,83953,"IDMT","",2,1,0.10,0
83959,83958,"DMT","",1,1,0.10,0
83960,83958,"IDMT","",2,1,0.10,0
83964,83963,"DMT","",1,1,0.10,0
83965,83963,"IDMT","",2,1,0.10,0
83996,83995,"0% - 1.05 FLA","",1,0,1.00,3
83997,83995,"0% - 1.5 FLA","",2,0,1.00,3
83998,83995,"100% - 1.05 FLA","",3,0,1.00,3
83999,83995,"100% - 1.5 FLA","",4,0,1.00,3
84004,84003,"Def Time","",1,1,0.10,0
84019,84018,"C1, Std Inv","",21,0,0.10,0
84020,84018,"C1, Std Inv 25%","",24,0,0.10,0
84021,84018,"C1, Std Inv 50%","",23,0,0.10,0
84022,84018,"C1, Std Inv 75%","",22,0,0.10,0
84023,84018,"C2, VI","",25,0,0.10,0
84024,84018,"C2, VI 25%","",28,0,0.10,0
84025,84018,"C2, VI 50%","",27,0,0.10,0
84026,84018,"C2, VI 75%","",26,0,0.10,0
84027,84018,"C3, EI","",29,0,0.10,0
84028,84018,"C3, EI 25%","",32,0,0.10,0
84029,84018,"C3, EI 50%","",31,0,0.10,0
84030,84018,"C3, EI 75%","",30,0,0.10,0
84031,84018,"C4, LI","",33,0,0.10,0
84032,84018,"C4, LI 25%","",36,0,0.10,0
84033,84018,"C4, LI 50%","",35,0,0.10,0
84034,84018,"C4, LI 75%","",34,0,0.10,0
84035,84018,"C5, SI","",37,0,0.10,0
84036,84018,"C5, SI 25%","",40,0,0.10,0
84037,84018,"C5, SI 50%","",39,0,0.10,0
84038,84018,"C5, SI 75%","",38,0,0.10,0
84039,84018,"U1, US MI","",1,0,0.10,0
84040,84018,"U1, US MI 25%","",4,0,0.10,0
84041,84018,"U1, US MI 50%","",3,0,0.10,0
84042,84018,"U1, US MI 75%","",2,0,0.10,0
84043,84018,"U2, US Inv","",5,0,0.10,0
84044,84018,"U2, US Inv 25%","",8,0,0.10,0
84045,84018,"U2, US Inv 50%","",7,0,0.10,0
84046,84018,"U2, US Inv 75%","",6,0,0.10,0
84047,84018,"U3, US VI","",9,0,0.10,0
84048,84018,"U3, US VI 25%","",12,0,0.10,0
84049,84018,"U3, US VI 50%","",11,0,0.10,0
84050,84018,"U3, US VI 75%","",10,0,0.10,0
84051,84018,"U4, US EI","",13,0,0.10,0
84052,84018,"U4, US EI 25%","",16,0,0.10,0
84053,84018,"U4, US EI 50%","",15,0,0.10,0
84054,84018,"U4, US EI 75%","",14,0,0.10,0
84055,84018,"U5, US SI","",17,0,0.10,0
84056,84018,"U5, US SI 25%","",20,0,0.10,0
84057,84018,"U5, US SI 50%","",19,0,0.10,0
84058,84018,"U5, US SI 75%","",18,0,0.10,0
84063,84062,"Def Time","",1,1,0.10,0
84078,84077,"Def Time","",1,1,0.10,0
84093,84092,"Def Time","",1,1,0.10,0
84094,84109,"U1, US Moderately Inv","",1,0,0.01,0
84095,84109,"U2, US Inverse","",2,0,0.01,0
84096,84109,"U3, US Very Inverse","",3,0,0.01,0
84097,84109,"U4, US Extremely Inv.","",4,0,0.01,0
84098,84109,"U5, US Short-Time Inv.","",5,0,0.01,0
84099,84110,"C1, Standard Inverse","",1,0,0.01,0
84100,84110,"C2, Very Inverse","",2,0,0.01,0
84101,84110,"C3, Extremely Inverse","",3,0,0.01,0
84102,84110,"C4, Long-Time Inverse","",4,1,0.10,0
84103,84110,"C5, Short-Time Inverse","",5,0,0.01,0
84104,84111,"U1, US Moderately Inv","",1,0,0.01,0
84105,84111,"U2, US Inverse","",2,0,0.01,0
84106,84111,"U3, US Very Inverse","",3,0,0.01,0
84107,84111,"U4, US Extremely Inv.","",4,0,0.01,0
84108,84111,"U5, US Short-Time Inv.","",5,0,0.01,0
84109,84112,"C1, Standard Inverse","",1,0,0.01,0
84110,84112,"C2, Very Inverse","",2,0,0.01,0
84111,84112,"C3, Extremely Inverse","",3,0,0.01,0
84112,84112,"C4, Long-Time Inverse","",4,1,0.10,0
84113,84112,"C5, Short-Time Inverse","",5,0,0.01,0
84114,84113,"U1, US Moderately Inv","",1,0,0.01,0
84115,84113,"U2, US Inverse","",2,0,0.01,0
84116,84113,"U3, US Very Inverse","",3,0,0.01,0
84117,84113,"U4, US Extremely Inv.","",4,0,0.01,0
84118,84113,"U5, US Short-Time Inv.","",5,0,0.01,0
84119,84114,"C1, Standard Inverse","",1,0,0.01,0
84120,84114,"C2, Very Inverse","",2,0,0.01,0
84121,84114,"C3, Extremely Inverse","",3,0,0.01,0
84122,84114,"C4, Long-Time Inverse","",4,1,0.10,0
84123,84114,"C5, Short-Time Inverse","",5,0,0.01,0
84142,84115,"1 (102)","",19,0,0.10,0
84131,84115,"11 (141)","",8,0,0.10,0
84149,84115,"13 (142)","",26,0,0.10,0
84129,84115,"14 (119)","",6,0,0.10,0
84159,84115,"15 (112)","",36,0,0.10,0
84138,84115,"16 (139)","",15,0,0.10,0
84154,84115,"17 (103)","",31,0,0.10,0
84141,84115,"18 (151)","",18,0,0.10,0
84134,84115,"2 (135)","",11,0,0.10,0
84135,84115,"3 (140)","",12,0,0.10,0
84128,84115,"4 (106)","",5,0,0.10,0
84150,84115,"5 (114)","",27,0,0.10,0
84147,84115,"6 (136)","",24,0,0.10,0
84161,84115,"7 (152)","",38,0,0.10,0
84160,84115,"8 (113)","",37,0,0.10,0
84136,84115,"8 Plus (111)","",13,0,0.10,0
84130,84115,"9 (131)","",7,0,0.10,0
84126,84115,"A (101)","",3,0,0.10,0
84133,84115,"B (117)","",10,0,0.10,0
84124,84115,"C (133)","",1,0,0.10,0
84137,84115,"D (116)","",14,0,0.10,0
84140,84115,"E (132)","",17,0,0.10,0
84144,84115,"F (163)","",21,0,0.10,0
84146,84115,"G (121)","",23,0,0.10,0
84143,84115,"H (122)","",20,0,0.10,0
84145,84115,"J (164)","",22,0,0.10,0
84153,84115,"KG (165)","",30,0,0.10,0
84157,84115,"KP (162)","",34,0,0.10,0
84158,84115,"L (107)","",35,0,0.10,0
84155,84115,"M (118)","",32,0,0.10,0
84127,84115,"N (104)","",4,0,0.10,0
84139,84115,"P (115)","",16,0,0.10,0
84132,84115,"R (105)","",9,0,0.10,0
84156,84115,"T (161)","",33,0,0.10,0
84148,84115,"V (137)","",25,0,0.10,0
84125,84115,"W (138)","",2,0,0.10,0
84151,84115,"Y (120)","",28,0,0.10,0
84152,84115,"Z (134)","",29,0,0.10,0
84180,84116,"1 (102)","",19,0,0.10,0
84169,84116,"11 (141)","",8,0,0.10,0
84187,84116,"13 (142)","",26,0,0.10,0
84167,84116,"14 (119)","",6,0,0.10,0
84197,84116,"15 (112)","",36,0,0.10,0
84176,84116,"16 (139)","",15,0,0.10,0
84192,84116,"17 (103)","",31,0,0.10,0
84179,84116,"18 (151)","",18,0,0.10,0
84172,84116,"2 (135)","",11,0,0.10,0
84173,84116,"3 (140)","",12,0,0.10,0
84166,84116,"4 (106)","",5,0,0.10,0
84188,84116,"5 (114)","",27,0,0.10,0
84185,84116,"6 (136)","",24,0,0.10,0
84199,84116,"7 (152)","",38,0,0.10,0
84198,84116,"8 (113)","",37,0,0.10,0
84174,84116,"8 Plus (111)","",13,0,0.10,0
84168,84116,"9 (131)","",7,0,0.10,0
84164,84116,"A (101)","",3,0,0.10,0
84171,84116,"B (117)","",10,0,0.10,0
84162,84116,"C (133)","",1,0,0.10,0
84175,84116,"D (116)","",14,0,0.10,0
84178,84116,"E (132)","",17,0,0.10,0
84182,84116,"F (163)","",21,0,0.10,0
84184,84116,"G (121)","",23,0,0.10,0
84181,84116,"H (122)","",20,0,0.10,0
84183,84116,"J (164)","",22,0,0.10,0
84191,84116,"KG (165)","",30,0,0.10,0
84195,84116,"KP (162)","",34,0,0.10,0
84196,84116,"L (107)","",35,0,0.10,0
84193,84116,"M (118)","",32,0,0.10,0
84165,84116,"N (104)","",4,0,0.10,0
84177,84116,"P (115)","",16,0,0.10,0
84170,84116,"R (105)","",9,0,0.10,0
84194,84116,"T (161)","",33,0,0.10,0
84186,84116,"V (137)","",25,0,0.10,0
84163,84116,"W (138)","",2,0,0.10,0
84189,84116,"Y (120)","",28,0,0.10,0
84190,84116,"Z (134)","",29,0,0.10,0
84218,84117,"1 (102)","",19,0,0.10,0
84207,84117,"11 (141)","",8,0,0.10,0
84225,84117,"13 (142)","",26,0,0.10,0
84205,84117,"14 (119)","",6,0,0.10,0
84235,84117,"15 (112)","",36,0,0.10,0
84214,84117,"16 (139)","",15,0,0.10,0
84230,84117,"17 (103)","",31,0,0.10,0
84217,84117,"18 (151)","",18,0,0.10,0
84210,84117,"2 (135)","",11,0,0.10,0
84211,84117,"3 (140)","",12,0,0.10,0
84204,84117,"4 (106)","",5,0,0.10,0
84226,84117,"5 (114)","",27,0,0.10,0
84223,84117,"6 (136)","",24,0,0.10,0
84237,84117,"7 (152)","",38,0,0.10,0
84236,84117,"8 (113)","",37,0,0.10,0
84212,84117,"8 Plus (111)","",13,0,0.10,0
84206,84117,"9 (131)","",7,0,0.10,0
84202,84117,"A (101)","",3,0,0.10,0
84209,84117,"B (117)","",10,0,0.10,0
84200,84117,"C (133)","",1,0,0.10,0
84213,84117,"D (116)","",14,0,0.10,0
84216,84117,"E (132)","",17,0,0.10,0
84220,84117,"F (163)","",21,0,0.10,0
84222,84117,"G (121)","",23,0,0.10,0
84219,84117,"H (122)","",20,0,0.10,0
84221,84117,"J (164)","",22,0,0.10,0
84229,84117,"KG (165)","",30,0,0.10,0
84233,84117,"KP (162)","",34,0,0.10,0
84234,84117,"L (107)","",35,0,0.10,0
84231,84117,"M (118)","",32,0,0.10,0
84203,84117,"N (104)","",4,0,0.10,0
84215,84117,"P (115)","",16,0,0.10,0
84208,84117,"R (105)","",9,0,0.10,0
84232,84117,"T (161)","",33,0,0.10,0
84224,84117,"V (137)","",25,0,0.10,0
84201,84117,"W (138)","",2,0,0.10,0
84227,84117,"Y (120)","",28,0,0.10,0
84228,84117,"Z (134)","",29,0,0.10,0
84238,84128,"U1, US Moderately Inv","",1,0,0.01,0
84239,84128,"U2, US Inverse","",2,0,0.01,0
84240,84128,"U3, US Very Inverse","",3,0,0.01,0
84241,84128,"U4, US Extremely Inv.","",4,0,0.01,0
84242,84128,"U5, US Short-Time Inv.","",5,0,0.01,0
84243,84129,"C1, Standard Inverse","",1,0,0.01,0
84244,84129,"C2, Very Inverse","",2,0,0.01,0
84245,84129,"C3, Extremely Inverse","",3,0,0.01,0
84246,84129,"C4, Long-Time Inverse","",4,1,0.10,0
84247,84129,"C5, Short-Time Inverse","",5,0,0.01,0
84248,84130,"U1, US Moderately Inv","",1,0,0.01,0
84249,84130,"U2, US Inverse","",2,0,0.01,0
84250,84130,"U3, US Very Inverse","",3,0,0.01,0
84251,84130,"U4, US Extremely Inv.","",4,0,0.01,0
84252,84130,"U5, US Short-Time Inv.","",5,0,0.01,0
84253,84131,"C1, Standard Inverse","",1,0,0.01,0
84254,84131,"C2, Very Inverse","",2,0,0.01,0
84255,84131,"C3, Extremely Inverse","",3,0,0.01,0
84256,84131,"C4, Long-Time Inverse","",4,1,0.10,0
84257,84131,"C5, Short-Time Inverse","",5,0,0.01,0
84258,84132,"U1, US Moderately Inv","",1,0,0.01,0
84259,84132,"U2, US Inverse","",2,0,0.01,0
84260,84132,"U3, US Very Inverse","",3,0,0.01,0
84261,84132,"U4, US Extremely Inv.","",4,0,0.01,0
84262,84132,"U5, US Short-Time Inv.","",5,0,0.01,0
84263,84133,"C1, Standard Inverse","",1,0,0.01,0
84264,84133,"C2, Very Inverse","",2,0,0.01,0
84265,84133,"C3, Extremely Inverse","",3,0,0.01,0
84266,84133,"C4, Long-Time Inverse","",4,1,0.10,0
84267,84133,"C5, Short-Time Inverse","",5,0,0.01,0
84268,84134,"U1, US Moderately Inv","",1,0,0.01,0
84269,84134,"U2, US Inverse","",2,0,0.01,0
84270,84134,"U3, US Very Inverse","",3,0,0.01,0
84271,84134,"U4, US Extremely Inv.","",4,0,0.01,0
84272,84134,"U5, US Short-Time Inv.","",5,0,0.01,0
84273,84135,"C1, Standard Inverse","",1,0,0.01,0
84274,84135,"C2, Very Inverse","",2,0,0.01,0
84275,84135,"C3, Extremely Inverse","",3,0,0.01,0
84276,84135,"C4, Long-Time Inverse","",4,1,0.10,0
84277,84135,"C5, Short-Time Inverse","",5,0,0.01,0
84296,84136,"1 (102)","",19,0,0.10,0
84285,84136,"11 (141)","",8,0,0.10,0
84303,84136,"13 (142)","",26,0,0.10,0
84283,84136,"14 (119)","",6,0,0.10,0
84313,84136,"15 (112)","",36,0,0.10,0
84292,84136,"16 (139)","",15,0,0.10,0
84308,84136,"17 (103)","",31,0,0.10,0
84295,84136,"18 (151)","",18,0,0.10,0
84288,84136,"2 (135)","",11,0,0.10,0
84289,84136,"3 (140)","",12,0,0.10,0
84282,84136,"4 (106)","",5,0,0.10,0
84304,84136,"5 (114)","",27,0,0.10,0
84301,84136,"6 (136)","",24,0,0.10,0
84315,84136,"7 (152)","",38,0,0.10,0
84314,84136,"8 (113)","",37,0,0.10,0
84290,84136,"8 Plus (111)","",13,0,0.10,0
84284,84136,"9 (131)","",7,0,0.10,0
84280,84136,"A (101)","",3,0,0.10,0
84287,84136,"B (117)","",10,0,0.10,0
84278,84136,"C (133)","",1,0,0.10,0
84291,84136,"D (116)","",14,0,0.10,0
84294,84136,"E (132)","",17,0,0.10,0
84298,84136,"F (163)","",21,0,0.10,0
84300,84136,"G (121)","",23,0,0.10,0
84297,84136,"H (122)","",20,0,0.10,0
84299,84136,"J (164)","",22,0,0.10,0
84307,84136,"KG (165)","",30,0,0.10,0
84311,84136,"KP (162)","",34,0,0.10,0
84312,84136,"L (107)","",35,0,0.10,0
84309,84136,"M (118)","",32,0,0.10,0
84281,84136,"N (104)","",4,0,0.10,0
84293,84136,"P (115)","",16,0,0.10,0
84286,84136,"R (105)","",9,0,0.10,0
84310,84136,"T (161)","",33,0,0.10,0
84302,84136,"V (137)","",25,0,0.10,0
84279,84136,"W (138)","",2,0,0.10,0
84305,84136,"Y (120)","",28,0,0.10,0
84306,84136,"Z (134)","",29,0,0.10,0
84334,84137,"1 (102)","",19,0,0.10,0
84323,84137,"11 (141)","",8,0,0.10,0
84341,84137,"13 (142)","",26,0,0.10,0
84321,84137,"14 (119)","",6,0,0.10,0
84351,84137,"15 (112)","",36,0,0.10,0
84330,84137,"16 (139)","",15,0,0.10,0
84346,84137,"17 (103)","",31,0,0.10,0
84333,84137,"18 (151)","",18,0,0.10,0
84326,84137,"2 (135)","",11,0,0.10,0
84327,84137,"3 (140)","",12,0,0.10,0
84320,84137,"4 (106)","",5,0,0.10,0
84342,84137,"5 (114)","",27,0,0.10,0
84339,84137,"6 (136)","",24,0,0.10,0
84353,84137,"7 (152)","",38,0,0.10,0
84352,84137,"8 (113)","",37,0,0.10,0
84328,84137,"8 Plus (111)","",13,0,0.10,0
84322,84137,"9 (131)","",7,0,0.10,0
84318,84137,"A (101)","",3,0,0.10,0
84325,84137,"B (117)","",10,0,0.10,0
84316,84137,"C (133)","",1,0,0.10,0
84329,84137,"D (116)","",14,0,0.10,0
84332,84137,"E (132)","",17,0,0.10,0
84336,84137,"F (163)","",21,0,0.10,0
84338,84137,"G (121)","",23,0,0.10,0
84335,84137,"H (122)","",20,0,0.10,0
84337,84137,"J (164)","",22,0,0.10,0
84345,84137,"KG (165)","",30,0,0.10,0
84349,84137,"KP (162)","",34,0,0.10,0
84350,84137,"L (107)","",35,0,0.10,0
84347,84137,"M (118)","",32,0,0.10,0
84319,84137,"N (104)","",4,0,0.10,0
84331,84137,"P (115)","",16,0,0.10,0
84324,84137,"R (105)","",9,0,0.10,0
84348,84137,"T (161)","",33,0,0.10,0
84340,84137,"V (137)","",25,0,0.10,0
84317,84137,"W (138)","",2,0,0.10,0
84343,84137,"Y (120)","",28,0,0.10,0
84344,84137,"Z (134)","",29,0,0.10,0
84372,84138,"1 (102)","",19,0,0.10,0
84361,84138,"11 (141)","",8,0,0.10,0
84379,84138,"13 (142)","",26,0,0.10,0
84359,84138,"14 (119)","",6,0,0.10,0
84389,84138,"15 (112)","",36,0,0.10,0
84368,84138,"16 (139)","",15,0,0.10,0
84384,84138,"17 (103)","",31,0,0.10,0
84371,84138,"18 (151)","",18,0,0.10,0
84364,84138,"2 (135)","",11,0,0.10,0
84365,84138,"3 (140)","",12,0,0.10,0
84358,84138,"4 (106)","",5,0,0.10,0
84380,84138,"5 (114)","",27,0,0.10,0
84377,84138,"6 (136)","",24,0,0.10,0
84391,84138,"7 (152)","",38,0,0.10,0
84390,84138,"8 (113)","",37,0,0.10,0
84366,84138,"8 Plus (111)","",13,0,0.10,0
84360,84138,"9 (131)","",7,0,0.10,0
84356,84138,"A (101)","",3,0,0.10,0
84363,84138,"B (117)","",10,0,0.10,0
84354,84138,"C (133)","",1,0,0.10,0
84367,84138,"D (116)","",14,0,0.10,0
84370,84138,"E (132)","",17,0,0.10,0
84374,84138,"F (163)","",21,0,0.10,0
84376,84138,"G (121)","",23,0,0.10,0
84373,84138,"H (122)","",20,0,0.10,0
84375,84138,"J (164)","",22,0,0.10,0
84383,84138,"KG (165)","",30,0,0.10,0
84387,84138,"KP (162)","",34,0,0.10,0
84388,84138,"L (107)","",35,0,0.10,0
84385,84138,"M (118)","",32,0,0.10,0
84357,84138,"N (104)","",4,0,0.10,0
84369,84138,"P (115)","",16,0,0.10,0
84362,84138,"R (105)","",9,0,0.10,0
84386,84138,"T (161)","",33,0,0.10,0
84378,84138,"V (137)","",25,0,0.10,0
84355,84138,"W (138)","",2,0,0.10,0
84381,84138,"Y (120)","",28,0,0.10,0
84382,84138,"Z (134)","",29,0,0.10,0
84410,84139,"1 (102)","",19,0,0.10,0
84399,84139,"11 (141)","",8,0,0.10,0
84417,84139,"13 (142)","",26,0,0.10,0
84397,84139,"14 (119)","",6,0,0.10,0
84427,84139,"15 (112)","",36,0,0.10,0
84406,84139,"16 (139)","",15,0,0.10,0
84422,84139,"17 (103)","",31,0,0.10,0
84409,84139,"18 (151)","",18,0,0.10,0
84402,84139,"2 (135)","",11,0,0.10,0
84403,84139,"3 (140)","",12,0,0.10,0
84396,84139,"4 (106)","",5,0,0.10,0
84418,84139,"5 (114)","",27,0,0.10,0
84415,84139,"6 (136)","",24,0,0.10,0
84429,84139,"7 (152)","",38,0,0.10,0
84428,84139,"8 (113)","",37,0,0.10,0
84404,84139,"8 Plus (111)","",13,0,0.10,0
84398,84139,"9 (131)","",7,0,0.10,0
84394,84139,"A (101)","",3,0,0.10,0
84401,84139,"B (117)","",10,0,0.10,0
84392,84139,"C (133)","",1,0,0.10,0
84405,84139,"D (116)","",14,0,0.10,0
84408,84139,"E (132)","",17,0,0.10,0
84412,84139,"F (163)","",21,0,0.10,0
84414,84139,"G (121)","",23,0,0.10,0
84411,84139,"H (122)","",20,0,0.10,0
84413,84139,"J (164)","",22,0,0.10,0
84421,84139,"KG (165)","",30,0,0.10,0
84425,84139,"KP (162)","",34,0,0.10,0
84426,84139,"L (107)","",35,0,0.10,0
84423,84139,"M (118)","",32,0,0.10,0
84395,84139,"N (104)","",4,0,0.10,0
84407,84139,"P (115)","",16,0,0.10,0
84400,84139,"R (105)","",9,0,0.10,0
84424,84139,"T (161)","",33,0,0.10,0
84416,84139,"V (137)","",25,0,0.10,0
84393,84139,"W (138)","",2,0,0.10,0
84419,84139,"Y (120)","",28,0,0.10,0
84420,84139,"Z (134)","",29,0,0.10,0
84432,84219,"Def Time","",1,1,0.10,0
84433,84257,"Def Time","",1,1,0.10,0
84434,84308,"Def Time","",1,1,0.10,0
84435,84351,"Def Time","",1,1,0.10,0
84436,84355,"Overload Curve","",1,0,0.10,0
84441,84360,"EI x 1","",5,1,0.10,0
84442,84360,"EI x 10","",6,1,0.10,0
84443,84360,"RI x 1","",7,1,0.10,0
84444,84360,"RI x 10 Curve","",8,1,0.10,0
84437,84360,"SI x 1","",1,1,0.10,0
84438,84360,"SI x 10","",2,1,0.10,0
84439,84360,"VI x 1","",3,1,0.10,0
84440,84360,"VI x 10","",4,1,0.10,0
84449,84364,"EI x 1","",5,1,0.10,0
84450,84364,"EI x 10","",6,1,0.10,0
84451,84364,"RI x 1","",7,1,0.10,0
84452,84364,"RI x 10","",8,1,0.10,0
84445,84364,"SI x 1","",1,1,0.10,0
84446,84364,"SI x 10","",2,1,0.10,0
84447,84364,"VI x 1","",3,1,0.10,0
84448,84364,"VI x 10","",4,1,0.10,0
84457,84456,"Def Time","",1,0,0.01,2
84514,84513,"Def Time","",1,0,0.01,2
84577,84576,"Def Time","",1,0,0.01,2
84634,84633,"Def Time","",1,0,0.01,2
84697,84696,"Def Time","",1,0,0.01,2
84754,84753,"Def Time","",1,0,0.01,2
84756,84950,"Def Time","",1,0,0.01,0
84757,84951,"Def Time","",1,0,0.01,0
84762,85013,"Def Time","",1,0,0.10,0
84764,85026,"Def Time","",1,0,0.10,0
84765,85034,"Def Time","",1,0,0.10,0
84766,85070,"Inst","",1,1,0.10,0
84767,85072,"Inverse","",1,0,0.10,0
84771,85077,"Ext Inv","",4,0,0.10,0
84776,85077,"Ext Inv TMS","",9,0,0.10,0
84779,85077,"Ext Inv Type 1.2","",12,1,0.10,0
84770,85077,"LT Inv","",3,0,0.10,0
84775,85077,"LT Inv TMS","",8,0,0.10,0
84768,85077,"Std Inv","",1,0,0.10,0
84773,85077,"Std Inv TMS","",6,0,0.10,0
84777,85077,"Std Inv Type 1.2","",10,1,0.10,0
84772,85077,"Ultra Inv","",5,0,0.10,0
84780,85077,"Ultra Inv Type 1.2","",13,1,0.10,0
84769,85077,"Very Inv","",2,0,0.10,0
84774,85077,"Very Inv TMS","",7,0,0.10,0
84778,85077,"Very Inv Type 1.2","",11,1,0.10,0
84784,85078,"Ext Inv","",4,0,0.10,0
84789,85078,"Ext Inv TMS","",9,0,0.10,0
84792,85078,"Ext Inv Type 1.2","",12,1,0.10,0
84783,85078,"LT Inv","",3,0,0.10,0
84788,85078,"LT Inv TMS","",8,0,0.10,0
84781,85078,"Std Inv","",1,0,0.10,0
84786,85078,"Std Inv TMS","",6,0,0.10,0
84790,85078,"Std Inv Type 1.2","",10,1,0.10,0
84785,85078,"Ultra Inv","",5,0,0.10,0
84793,85078,"Ultra Inv Type 1.2","",13,1,0.10,0
84782,85078,"Very Inv","",2,0,0.10,0
84787,85078,"Very Inv TMS","",7,0,0.10,0
84791,85078,"Very Inv Type 1.2","",11,1,0.10,0
84797,85079,"Ext Inv","",4,0,0.10,0
84802,85079,"Ext Inv TMS","",9,0,0.10,0
84805,85079,"Ext Inv Type 1.2","",12,1,0.10,0
84796,85079,"LT Inv","",3,0,0.10,0
84801,85079,"LT Inv TMS","",8,0,0.10,0
84794,85079,"Std Inv","",1,0,0.10,0
84799,85079,"Std Inv TMS","",6,0,0.10,0
84803,85079,"Std Inv Type 1.2","",10,1,0.10,0
84798,85079,"Ultra Inv","",5,0,0.10,0
84806,85079,"Ultra Inv Type 1.2","",13,1,0.10,0
84795,85079,"Very Inv","",2,0,0.10,0
84800,85079,"Very Inv TMS","",7,0,0.10,0
84804,85079,"Very Inv Type 1.2","",11,1,0.10,0
84810,85080,"Ext Inv","",4,0,0.10,0
84815,85080,"Ext Inv TMS","",9,0,0.10,0
84818,85080,"Ext Inv Type 1.2","",12,1,0.10,0
84809,85080,"LT Inv","",3,0,0.10,0
84814,85080,"LT Inv TMS","",8,0,0.10,0
84807,85080,"Std Inv","",1,0,0.10,0
84812,85080,"Std Inv TMS","",6,0,0.10,0
84816,85080,"Std Inv Type 1.2","",10,1,0.10,0
84811,85080,"Ultra Inv","",5,0,0.10,0
84819,85080,"Untra Inv Type 1.2","",13,1,0.10,0
