"ID","Mfr_ID","Type","Note","MultFunction","DCOffsetFilter","RelayClass","RelayConstr"
993,11,"ITE 50","Note :

Inst setting dial Dial on Relay are 1, 1.5, 2, 4, 6, and 10

Printed in Relay : Pickup = Setting X 0.8A

Pickup range in model is Setting X 0.8A = (0.8 - 8)

Inst Pickup = CT X Setting X 0.8A",0,0,0,0
160,11,"ITE 51","ITE Imperial Corporation
Oct 12, 1971

Type 50 - Instantaneous
Type 50I - Inverse Instantaneous
Type 51Y - Very Inverse
Type 51E - Ext Inverse
Type 51D - Def Time
Type 51L - Long Time Ext Inv
Type 51IM - Ling Time Inv
Type 51YM - Very Inv
Type 51S (SP) - Short Time
Type 51S - Short Time





",0,0,0,1
914,11,"ITE 51Y","",1,0,0,0
293,13,"3H","McGraw Edison Recloser Curves

Select tap as 1. Select Curve for the desired Amp rating and curve shape.
Independent of CT rating.

Reference Data:
R280-91-1

TCC#:
    247-252",1,1,0,0
298,13,"4E","McGraw Edison Recloser Curves
Select tap as 1. Select Curve for the desired Amp rating and curve shape.
Independent of CT rating.
Reference Data:
R280-91-8

TCC#:
    513",1,1,0,0
282,13,"4H","McGraw Edison Recloser Curves
Select tap as 1. Select Curve for the desired Amp rating and curve shape.
Independent of CT rating.
Reference Data:
R280-91-2

TCC#:
    298-305
    503-504",1,1,0,0
285,13,"6H","McGraw Edison Recloser Curves
Select tap as 1. Select Curve for the desired Amp rating and curve shape.
Independent of CT rating.
Reference Data:
R280-91-2

TCC#:
    298-305
    503-504",1,1,0,0
288,13,"E","McGraw Edison Recloser Curves

Reference Data:
R280-91-5

TCC#:
    356-363",1,1,0,0
292,13,"H","McGraw Edison Recloser Curves

Reference Data:
R280-91-1

TCC#:
    247-252",1,1,0,0
287,13,"L","McGraw Edison Recloser Curves

Reference Data:
R280-91-3

TCC#:
    215-221
    282",1,1,0,0
299,13,"ME","McGraw-Edison Reclosers
Type ME Electronic Control

Reference Data R280-91-25

August 1980 Supersedes 12/78",1,1,0,0
284,13,"PV4H","McGraw Edison Recloser Curves

Reference Data:
R280-91-2

TCC#:
    298-305
    503-504",1,1,0,0
356,13,"PWE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
334,13,"PWH","McGraw Edison Recloser Curves

Reference Data:
R280-91-6

TCC#:
    419-428
    341-342",1,1,0,0
335,13,"PWVE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
336,13,"PWVH","McGraw Edison Recloser Curves

Reference Data:
R280-91-6

TCC#:
    419-428
    341-342",1,1,0,0
338,13,"RE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
340,13,"RVE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
342,13,"RXE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
343,13,"SW","McGraw Edison Recloser Curves

Reference Data:
R280-91-6

TCC#:
    419-428
    341-342",1,1,0,0
344,13,"SWE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
345,13,"SWV","McGraw Edison Recloser Curves

Reference Data:
R280-91-6

TCC#:
    419-428
    341-342",1,1,0,0
346,13,"SWVE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
704,13,"V4E","Reclosers
Type V4L and V4E

Reference Data R280-91-15

Curves - 
Curve A - Maximum Clearing Time for One Operation, 
                variations negative
Curves B, C and D - Average Clearing Time for one Operation,
                                Variations + - 10%

September 1991, Supersedes 8/89",1,0,0,0
283,13,"V4H","McGraw Edison Recloser Curves

Reference Data:
R280-91-2

TCC#:
    298-305
    503-504",1,1,0,0
705,13,"V4L","Reclosers
Type V4L and V4E

Reference Data R280-91-15

Curves - 
Curve A - Maximum Clearing Time for One Operation, 
                variations negative
Curves B, C and D - Average Clearing Time for one Operation,
                                Variations + - 10%

September 1991, Supersedes 8/89",1,0,0,0
286,13,"V6H","McGraw Edison Recloser Curves

Reference Data:
R280-91-2

TCC#:
    298-305
    503-504",1,1,0,0
348,13,"VWE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
349,13,"VWS","McGraw Edison Recloser Curves

Reference Data:
R280-91-6

TCC#:
    421-428
    341-342",1,1,0,0
351,13,"VWVE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
353,13,"WE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
355,13,"WVE","McGraw Edison Recloser Curves

Reference Data:
R280-91-26

TCC#:
     429-431
     451
     486-495
     500
     507",1,1,0,0
1006,15,"5SV8 001-6KK","Residual current monitor (RCM)
5SV8 001-6KK

Source: Instruction manual RCM digital v01_en_de.pdf",0,0,0,0
434,15,"7SA510","SIPROTEC 7SA510
Numerical Distance Relay for High Voltage Systems (Version V3.2)

Time Current Curves

Source of Information:
Instruction Manual - pdf file from Siemens Website..
",0,1,0,0
205,15,"7SA511","SIPROTEC 7SA511
Distance Protection Relay (Version V3)

Time Current Curves

Source of Information:
Product Brochure - pdf file.
Siemens LSA 2.1.11	March 1997
",1,1,0,0
206,15,"7SA513","SIPROTEC 7SA513
Line Protection Relay (Version V3)

Time Current Curves

Source of Information:
Product Brochure - pdf file.
Siemens LSA 2.1.12	April 1996
",1,1,0,0
435,15,"7SA518","SIPROTEC 7SA518/519
Overhead Contact-Line Protection Relay (Version V3)


Source of Information:
Product Brochure - pdf file.
Siemens LSA 2.1.14	November 1996",0,1,0,0
436,15,"7SA519","SIPROTEC 7SA518/519
Overhead Contact-Line Protection Relay (Version V3)


Source of Information:
Product Brochure - pdf file.
Siemens LSA 2.1.14	November 1996",0,1,0,0
437,15,"7SA522","SIPROTEC 7SA522
Distance Protection Relay


Source of Information:
Product Manual - pdf file. Release 4.6
",0,1,0,0
1534,15,"7SA6","SIPROTEC Distance Protection 7SA6 V4.70 Manual

Source : 7SA6xx_Manual_A7_V047001_en.pdf",1,1,0,0
1266,15,"7SA87","SIPROTEC 5
Distance and Line Differential Protection, Breaker Management for 1-Pole
and 3-Pole Tripping 7SA87, 7SD87, 7SL87, 7VK87

Source : SIP5_7SA-SD-SL-VK-87_V07.30_Manual_C011-8_en.pdf",1,1,0,0
1516,15,"7SC80","SIPROTEC Compact Feeder Protection and Recloser Controller 7SC80
V4.41

Source : 7SC80xx_Manual_A8_V041100_us.pdf",1,1,0,0
207,15,"7SD502","7SD502
Line Differential Protection With Two Pilot Wires.

Time Curretn Curves

Source of Information:
Product Brochure - pdf file.
Siemens LSA 2.2.1	March 1997.

",0,1,0,0
208,15,"7SD503","7SD503
Line Differential Protection With Three Pilot Wires.

Time Current Curves

Source of Information:
Product Brochure - pdf file.
Siemens LSA 2.2.2	March 1997.
",0,1,0,0
209,15,"7SD511","7SD511
Current Comparison Protection Relay (Version V3) for Overhead Lines and Cables.

Source of Information:
Product Brochure - pdf file.
Siemens LSA 2.2.3	April 2000.
",1,1,0,0
210,15,"7SD512","7SD512
Current Comparison Protection Relay (Version V3) for Overhead Lines and Cables.

Source of Information:
Product Brochure - pdf file.
Siemens LSA 2.2.3	April 2000.
",1,1,0,0
970,15,"7SD52/53","SIPROTEC 4 7SD52/53
Multi-End Differential Protection Relay for Two to Six Line Ends

Source : SIP-2008_07_Line_Differential_Protection_A2_en.pdf

Note : Time delay for 50HS is not found, entered same as 51/50/50 DT",1,1,0,0
1113,15,"7SD610","SIPROTEC Differential Protection 7SD610

Source : 7SD610x_Manual_A5_V043101_en.pdf",1,1,0,0
1433,15,"7SD86","",1,0,0,0
1265,15,"7SD87","SIPROTEC 5
Distance and Line Differential Protection, Breaker Management for 1-Pole
and 3-Pole Tripping 7SA87, 7SD87, 7SL87, 7VK87

Source : SIP5_7SA-SD-SL-VK-87_V07.30_Manual_C011-8_en.pdf",1,1,0,0
663,15,"7SG13 Delta","Technical Reference
Current Protections
FM0 issue 2006/03",1,1,0,0
842,15,"7SJ32","Siemens 7SJ32
Solid State Definite Time Overcurrent Protection

Source : HB_7SJ32_en.pdf
              1985

Note : Inst delay setting is available in 3 different range, 
0.025 to 1.6 Sec,
0.05 to 3.2 Sec and 
0.5 to 32 Sec. 
Model includes lowest and highest Time Delay setting within all three ranges.",1,0,0,0
1338,15,"7SJ45","SIPROTEC easy
Numerical Overcurrent Protection
7SJ45
Manual C53000-K1174-C001-7
19.04.02",1,1,0,0
1076,15,"7SJ46","SIPROTEC easy 7SJ45

Source : 7SJ46x_Manual.pdf
               ",1,1,0,0
655,15,"7SJ50","7SJ50 numerical overcurrent–time/overload protection relay
Siemens LSA 2.1.1 . March 1995",0,0,0,0
211,15,"7SJ511","Siemens 7SJ511
Numerical Overcurrent-Time Protection Relay

Time Current Curves

Source: Product Brochure
Siemens LSA 2.1.3   March 1997

Note : Relay Function description with xIn suffix are function of 
           CT Primary and the rest are function of CT Secondary.

",1,1,0,0
212,15,"7SJ512","Siemens 7SJ512

ANSI Curves and TD based on PRIM-3336B-0498

7SJ511 Numerical Overcurrent-Time Protection Relay (Version V3.1, IEC)
Time Current Curves
========================
IEC Relays Source: Product Brochure
Siemens LSA 2.1.4   March 1997

IEC curves: The brochure gives a range of 0-10s for the time multiplier in page 7.
However, based on the TCC plot in page 2 and information from 
brochures of other relays such as 7SJ600 and 7SJ511,  the time 
multiplier range, tp, has been corrected to 0-3.2 s.

Note : Relay Function description with xIn suffix are function of 
           CT Primary and the rest are function of CT Secondary.
",1,1,0,0
213,15,"7SJ531","SIPROTEC 7SJ531 (Version V3.2)
Numerical Line and Motor Protection

Time Current Curves

Source of Information:

Catalog LSA 2.1.9
October 1997.

Note : Relay Function description with xIn suffix are function of 
           CT Primary and the rest are function of CT Secondary.

",1,1,0,0
425,15,"7SJ55","Siemens
Digital Overcurrent Relay 7SJ55
",0,1,0,0
214,15,"7SJ600","SIPROTEC 7SJ600 V2.1
Numerical Time Overcurrent Protective Relay
Time-Current Curves.

Source: Publication No. PRIM-3421A-0498
Instruction Manual


Note : Relay Function description with xIn suffix are function of 
           CT Primary and the rest are function of CT Secondary.



",1,1,0,0
215,15,"7SJ601","SIPROTEC 7SJ601
Numerical Overcurrent Relay

Time-Current Curves

Source of Information:
Siemens
Protection Systems
Catalog  LSA 2.1.16.1997",1,1,0,0
216,15,"7SJ602","SIPROTEC 7SJ602
Numerical Overcurrent, Motor and Overload Relay

Time-Current Curves

Source of Information:

Siemens
Protection Systems
Catalog SIP 3.3.1999

Note: 50/50/50 DT is three stage Def Time Relay Setting.
",1,1,0,0
717,15,"7SJ61","SIPROTEC
Multi-functional Protective
Relay with Bay Controller
7SJ61


Source : Siemens SIP · 2008",1,0,0,0
366,15,"7SJ62","7SJ62/63/64 Manual
C53000-G1140-C147-7",1,1,0,0
486,15,"7SJ63","",1,1,0,0
487,15,"7SJ64","
7SJ62/63/64 Manual
C53000-G1140-C147-7",1,1,0,0
843,15,"7SJ80","SIPROTEC Compact 7SJ80
Multifunction Protection Relay

Source : 7SJ80xx_Catalog_SIP-2008_A3_en.pdf
               7SJ80xx_Manual_A3_V040201_us.pdf",1,1,0,0
1131,15,"7SJ82","SIPROTEC 5 Overcurrent Protection 7SJ82/7SJ85

Source : SIP5_7SJ82-85_V06.00_Manual_C017-5_en.pdf",1,1,0,0
1136,15,"7SJ85","SIPROTEC 5 Overcurrent Protection 7SJ82/7SJ85

Source : SIP5_7SJ82-85_V06.00_Manual_C017-5_en.pdf",1,1,0,0
987,15,"7SK72","7SK72 Overload Protection Relay

",1,0,1,0
953,15,"7SK80","SIPROTEC Compact 7SK80
Multifunction Protection Relay

Source : 7SK80xx_Catalog_SIP-2008_07.2010_en.pdf",1,1,0,0
1132,15,"7SK82","SIPROTEC 5 Motor Protection 7SK82, 7SK85

Source : SIP5_7SK82-85_V06.00_Manual_C024-4_en.pdf",1,1,0,0
1133,15,"7SK85","SIPROTEC 5 Motor Protection 7SK82, 7SK85

Source : SIP5_7SK82-85_V06.00_Manual_C024-4_en.pdf",1,1,0,0
1105,15,"7SK88","Siemens 7SK88 IDMTL Overcurrent Relay- 

TOCPU tolerance ~15%
InstPU tolerance ~10%
Instantaneous time delay available between 50-400 milliseconds
Alteration made available with the use of Time Adder 

Per document: Ground use limited to plug setting of 0.1-0.4

Document# E14041-F7230-U211-A1-7600",1,1,0,0
1267,15,"7SL87","SIPROTEC 5
Distance and Line Differential Protection, Breaker Management for 1-Pole
and 3-Pole Tripping 7SA87, 7SD87, 7SL87, 7VK87

Source : SIP5_7SA-SD-SL-VK-87_V07.30_Manual_C011-8_en.pdf",1,1,0,0
1398,15,"7SR10","7SR10 Argus Overcurrent Relay
Reyrolle Protection Devices


Source : 7SR10_Argus_Complete_Technical_Manual.pdf",1,1,0,0
1250,15,"7SR11","7SR11 & 7SR12 Argus Overcurrent Relay

Source : 7SR11 and 7SR12 - Argus Complete Technical Manual.pdf",1,1,0,0
1251,15,"7SR12","7SR11 & 7SR12 Argus Overcurrent Relay

Source : 7SR11 and 7SR12 - Argus Complete Technical Manual.pdf",1,1,0,0
1488,15,"7SR21/7SR22","7SR21 & 7SR22 Argus Overcurrent Relay

Source : 7SR220_Complete_Technical_Manual.pdf

S = SEF",1,1,0,0
1415,15,"7SR2203","7SR21 & 7SR22 Argus Overcurrent Relay
Reyrolle Protection Devices

Source: 7SR220_Complete_Technical_Manual.pdf",1,1,0,0
1020,15,"7SR224","7SR224 Recloser Controller

Source : 7SR224 - Argus Complete Technical Manual.pdf",1,1,0,0
1471,15,"7SR5","",0,0,0,0
1358,15,"7SS85","SIPROTEC 5
Low-Impedance Busbar Protection 7SS85


Source : TechDaten_Man_7SS85_V0730_enUS.pdf

Pickup Delay and Additional Time Delay not modeled.",1,1,0,0
656,15,"7UM511","SIEMENS 

Numerical Machine Protection
7UM511 v3.1 Instruction Manual 

Siemens AG 1996; 2000",0,0,0,0
657,15,"7UM512","",0,0,0,0
488,15,"7UM61","",1,1,0,0
793,15,"7UM611","SIPROTEC 4
7UM611/612
Multifunction Generator Protection Relay

Source: 7UM61 katalog 2000 en.pdf
             7UM61xx_Catalog_SIP-2008__en.pdf",1,1,0,0
414,15,"7UM62","Data from 
7UM62 Manual
C53000-G1176-C149-3
",1,1,0,0
1359,15,"7UM85","SIPROTEC 5 Generator Protection
7UM85

Source : TechDaten_Man_7UM85_V0730_enUS%20(1).pdf",1,1,0,0
658,15,"7UT51","",0,0,0,0
718,15,"7UT612","SIPROTEC Differential Protection 7UT612

Source - 7UT612_Manual_V40R01_76.pdf





",1,1,0,0
719,15,"7UT613","SIPROTEC
Differential Protection
7UT613
V4.0


Manual
7UT613
7UT633
7UT635

Source : 7UT613/63x Manual 5
              C53000-G1176-C160-2

Note: PU stands for Per Unit.

",1,1,0,0
804,15,"7UT633","SIPROTEC Differential Protection
7UT613  - V4.0

Manual: 7UT613, 7UT633, 7UT635

Source : 7UT613/63x Manual 5
              C53000-G1176-C160-2

",1,1,0,0
1472,15,"7UT635","SIPROTEC Differential Protection
7UT613  - V4.0

Manual: 7UT613, 7UT633, 7UT635

Source : 7UT613_63x_Manual_A1_V040005_en",1,1,0,0
1135,15,"7UT82","SIPROTEC 5 Transformer Differential Protection
7UT82, 7UT85, 7UT86, 7UT87

Source : SIP5_7UT82-85-86-87_V06.00_Manual_C016-5_en.pdf",1,1,0,0
1134,15,"7UT85","SIPROTEC 5 Transformer Differential Protection
7UT82, 7UT85, 7UT86, 7UT87

Source : SIP5_7UT82-85-86-87_V06.00_Manual_C016-5_en.pdf",1,1,0,0
1377,15,"7UT87","SIPROTEC 5 Transformer Differential Protection
7UT82, 7UT85, 7UT86, 7UT87

Source : SIP5_7UT82-85-86-87_V06.00_Manual_C016-5_en.pdf",1,1,0,0
659,15,"Argus 1","Technical Reference
Argus Overcurrent
Protection Relays
P20007 issue 2006/03
",1,1,0,0
660,15,"Argus 2","Technical Reference
Argus Overcurrent
Protection Relays
P20007 issue 2006/03",1,1,0,0
661,15,"Argus 4","Technical Reference
Argus Overcurrent
Protection Relays
P20007 issue 2006/03",1,1,0,0
662,15,"Argus 6","Technical Reference
Argus Overcurrent
Protection Relays
P20007 issue 2006/03
",1,1,0,0
1138,15,"Centurian CAPM","Centurion Recloser

Source : Recloser Instruction Manual (Revised 4-01)-2.pdf

Note : Inst Delay actually is ""Minimum Time"" setting.

Note : Phase Threshold Multiplier not modeled.
           Maximum Time to Trip not modeled
           Inrush Restraint Multiplier not modeled
           Cold Load Pickup not modeled
",1,1,0,0
217,15,"ISGS","Siemens ISGS Relay
ISGS Intelligent SwitchGear System

User's Manual: SG8158-00
",1,1,0,0
218,15,"R3As15ek","Siemens R3As15ek
Static Inverse Time Overcurrent Relay.
Time-Current Curves.

Source: 
Siemens Aktiengesellschaft
Document # 4TS137S B 34293 Ia

TCC: B.S. 142 Normal Inverse Curve
Relay Units: 2 Phase O.C. & 2 Ground Fault O.C.
",1,1,0,0
411,15,"RQ21","Motor Overload Relay",0,0,1,2
900,15,"SAMMS-LV","SAMMS-LV
Siemens Advanced Motor Master System for
Low Voltage Motors

Spurce : SAMMA_LV_Manual.pdf
",1,1,1,0
316,15,"SAMMS-MV","Siemens
SAMMS-MV Motor Relay

Manual No. MVC-9108
",1,1,1,0
219,15,"SCOR","Siemens SCOR Overcurrent Portective Relay

Source:
Instruction Manual: SG-9228-03

5A Secondary CT.
",1,1,0,0
1489,15,"SIA-B","SIA-B  OC&EF Dual & Self Powered Protection Relay",1,1,0,0
638,15,"SIMPRO-100","SIMPRO-100
Motor Protection Relay

Note : 
          Full Load Amps
          Range: 2.50 - 8.00 A; ITAP = 5 A
          Range: 0.50 - 1.60 A; ITAP = 1 A
          FLA = [5.00]

The curve 'Thermal' is Generic Thermal Limit Curve from the source document

Source : Document Number: PRBR-3200A
              SGIMSIMPRO100.pdf
              SIMPRO100BR.pdf",1,1,1,0
