"ParentID","CurveName","Ordinal","vK","vE","DTAfter","DTMinTime"
39501,"Areva STI",50,0.05,0.04,,
39501,"IEC Extremely Inverse",30,80.00,2.00,,
39501,"IEC Long Time Inverse",40,120.00,1.00,,
39501,"IEC Std Inverse",10,0.14,0.02,,
39501,"IEC Very Inverse",20,13.50,1.00,,
39511,"Areva STI",50,0.05,0.04,,
39511,"IEC Extremely Inverse",30,80.00,2.00,,
39511,"IEC Long Time Inverse",40,120.00,1.00,,
39511,"IEC Std Inverse",10,0.14,0.02,,
39511,"IEC Very Inverse",20,13.50,1.00,,
39521,"Areva STI",50,0.05,0.04,,
39521,"IEC Extremely Inverse",30,80.00,2.00,,
39521,"IEC Long Time Inverse",40,120.00,1.00,,
39521,"IEC Std Inverse",10,0.14,0.02,,
39521,"IEC Very Inverse",20,13.50,1.00,,
39553,"Areva Short Time Inverse",50,0.05,0.04,,
39553,"CO2",60,0.02,0.02,,
39553,"CO8",70,5.95,2.00,,
39553,"IEC Extremely Inverse",30,80.00,2.00,,
39553,"IEC Long Time Inverse",40,120.00,1.00,,
39553,"IEC Std Inverse",10,0.14,0.02,,
39553,"IEC Very Inverse",20,13.50,1.00,,
39564,"Areva Short Time Inverse",50,0.05,0.04,,
39564,"CO2",60,0.02,0.02,,
39564,"CO8",70,5.95,2.00,,
39564,"IEC Extremely Inverse",30,80.00,2.00,,
39564,"IEC Long Time Inverse",40,120.00,1.00,,
39564,"IEC Std Inverse",10,0.14,0.02,,
39564,"IEC Very Inverse",20,13.50,1.00,,
39574,"Areva Short Time Inverse",50,0.05,0.04,,
39574,"CO2",60,0.02,0.02,,
39574,"CO8",70,5.95,2.00,,
39574,"IEC Extremely Inverse",30,80.00,2.00,,
39574,"IEC Long Time Inverse",40,120.00,1.00,,
39574,"IEC Std Inverse",10,0.14,0.02,,
39574,"IEC Very Inverse",20,13.50,1.00,,
39584,"Areva Short Time Inverse",50,0.05,0.04,,
39584,"CO2",60,0.02,0.02,,
39584,"CO8",70,5.95,2.00,,
39584,"IEC Extremely Inverse",30,80.00,2.00,,
39584,"IEC Long Time Inverse",40,120.00,1.00,,
39584,"IEC Std Inverse",10,0.14,0.02,,
39584,"IEC Very Inverse",20,13.50,1.00,,
39648,"IEC Extremely Inverse",30,80.00,2.00,,
39648,"IEC Long Time Inverse",40,120.00,1.00,,
39648,"IEC Std Inverse",10,0.14,0.02,,
39648,"IEC Very Inverse",20,13.50,1.00,,
39669,"IEC Extremely Inverse",30,80.00,2.00,,
39669,"IEC Long Time Inverse",40,120.00,1.00,,
39669,"IEC Std Inverse",10,0.14,0.02,,
39669,"IEC Very Inverse",20,13.50,1.00,,
39690,"IEC Extremely Inverse",30,80.00,2.00,,
39690,"IEC Long Time Inverse",40,120.00,1.00,,
39690,"IEC Std Inverse",10,0.14,0.02,,
39690,"IEC Very Inverse",20,13.50,1.00,,
39737,"IEC Extremely Inverse",30,80.00,2.00,,
39737,"IEC Long Time Inverse",40,120.00,1.00,,
39737,"IEC Std Inverse",10,0.14,0.02,,
39737,"IEC Very Inverse",20,13.50,1.00,,
39737,"Rectifiert",50,45900.00,5.60,,
39782,"IEC Extremely Inverse",30,80.00,2.00,,
39782,"IEC Long Time Inverse",40,120.00,1.00,,
39782,"IEC Std Inverse",10,0.14,0.02,,
39782,"IEC Very Inverse",20,13.50,1.00,,
39782,"Rectifiert",50,45900.00,5.60,,
39827,"IEC Extremely Inverse",30,80.00,2.00,,
39827,"IEC Long Time Inverse",40,120.00,1.00,,
39827,"IEC Std Inverse",10,0.14,0.02,,
39827,"IEC Very Inverse",20,13.50,1.00,,
39827,"Rectifiert",50,45900.00,5.60,,
39882,"IEC Extremely Inverse",30,80.00,2.00,20.00,0.04
39882,"IEC Long Time Inverse",40,120.00,1.00,30.00,0.04
39882,"IEC Std Inverse",10,0.14,0.02,30.00,0.04
39882,"IEC Very Inverse",20,13.50,1.00,30.00,0.04
39899,"IEC Extremely Inverse",30,80.00,2.00,20.00,0.04
39899,"IEC Long Time Inverse",40,120.00,1.00,30.00,0.04
39899,"IEC Std Inverse",10,0.14,0.02,30.00,0.04
39899,"IEC Very Inverse",20,13.50,1.00,30.00,0.04
39920,"IEC Extremely Inverse",30,80.00,2.00,20.00,0.04
39920,"IEC Long Time Inverse",40,120.00,1.00,30.00,0.04
39920,"IEC Std Inverse",10,0.14,0.02,30.00,0.04
39920,"IEC Very Inverse",20,13.50,1.00,30.00,0.04
39935,"IEC Extremely Inverse",30,80.00,2.00,,
39935,"IEC Long Time Inverse",40,120.00,1.00,,
39935,"IEC Std Inverse",10,0.14,0.02,,
39935,"IEC Very Inverse",20,13.50,1.00,,
39941,"IEC Extremely Inverse",30,80.00,2.00,,
39941,"IEC Long Time Inverse",40,120.00,1.00,,
39941,"IEC Std Inverse",10,0.14,0.02,,
39941,"IEC Very Inverse",20,13.50,1.00,,
39966,"IEC Extremely Inverse",30,80.00,2.00,,
39966,"IEC Long Time Inverse",40,120.00,1.00,,
39966,"IEC Std Inverse",10,0.14,0.02,,
39966,"IEC Very Inverse",20,13.50,1.00,,
39981,"IEC Extremely Inverse",30,80.00,2.00,,
39981,"IEC Long Time Inverse",40,120.00,1.00,,
39981,"IEC Std Inverse",10,0.14,0.02,,
39981,"IEC Very Inverse",20,13.50,1.00,,
39987,"IEC Extremely Inverse",30,80.00,2.00,,
39987,"IEC Long Time Inverse",40,120.00,1.00,,
39987,"IEC Std Inverse",10,0.14,0.02,,
39987,"IEC Very Inverse",20,13.50,1.00,,
40013,"IEC Extremely Inverse",30,80.00,2.00,,
40013,"IEC Long Time Inverse",40,120.00,1.00,,
40013,"IEC Std Inverse",10,0.14,0.02,,
40013,"IEC Very Inverse",20,13.50,1.00,,
40029,"IEC Extremely Inverse",30,80.00,2.00,,
40029,"IEC Long Time Inverse",40,120.00,1.00,,
40029,"IEC Std Inverse",10,0.14,0.02,,
40029,"IEC Very Inverse",20,13.50,1.00,,
40035,"IEC Extremely Inverse",30,80.00,2.00,,
40035,"IEC Long Time Inverse",40,120.00,1.00,,
40035,"IEC Std Inverse",10,0.14,0.02,,
40035,"IEC Very Inverse",20,13.50,1.00,,
40061,"IEC Extremely Inverse",30,80.00,2.00,,
40061,"IEC Long Time Inverse",40,120.00,1.00,,
40061,"IEC Std Inverse",10,0.14,0.02,,
40061,"IEC Very Inverse",20,13.50,1.00,,
42761,"Extreemly Inverse",30,80.00,2.00,,
42761,"Inverse",10,0.14,0.02,,
42761,"Long Time Inverse",40,120.00,1.00,,
42761,"Very Inverse",20,13.50,1.00,,
42774,"Extreemly Inverse",30,80.00,2.00,,
42774,"Inverse",10,0.14,0.02,,
42774,"Long Time Inverse",40,120.00,1.00,,
42774,"Very Inverse",20,13.50,1.00,,
42787,"Extreemly Inverse",30,80.00,2.00,,
42787,"Inverse",10,0.14,0.02,,
42787,"Long Time Inverse",40,120.00,1.00,,
42787,"Very Inverse",20,13.50,1.00,,
42802,"Extreemly Inverse",30,80.00,2.00,20.00,
42802,"Inverse",10,0.14,0.02,20.00,
42802,"Long Time Inverse",40,120.00,1.00,20.00,
42802,"Very Inverse",20,13.50,1.00,20.00,
42822,"Extreemly Inverse",30,80.00,2.00,20.00,
42822,"Inverse",10,0.14,0.02,20.00,
42822,"Long Time Inverse",40,120.00,1.00,20.00,
42822,"Very Inverse",20,13.50,1.00,20.00,
42843,"Extreemly Inverse",30,80.00,2.00,20.00,
42843,"Inverse",10,0.14,0.02,20.00,
42843,"Long Time Inverse",40,120.00,1.00,20.00,
42843,"Very Inverse",20,13.50,1.00,20.00,
42864,"Extreemly Inverse",30,80.00,2.00,20.00,
42864,"Inverse",10,0.14,0.02,20.00,
42864,"Long Time Inverse",40,120.00,1.00,20.00,
42864,"Very Inverse",20,13.50,1.00,20.00,
42877,"Extremely Inverse",30,80.00,2.00,,
42877,"Inverse",10,0.14,0.02,,
42877,"Long Time Inverse",40,120.00,1.00,,
42877,"Very Inverse",20,13.50,1.00,,
42890,"Extreemly Inverse",30,80.00,2.00,,
42890,"Inverse",10,0.14,0.02,,
42890,"Long Time Inverse",40,120.00,1.00,,
42890,"Very Inverse",20,13.50,1.00,,
42940,"Extreemly Inverse",30,80.00,2.00,,
42940,"Inverse",10,0.14,0.02,,
42940,"Long Time Inverse",40,120.00,1.00,,
42940,"Very Inverse",20,13.50,1.00,,
42945,"Extreemly Inverse",30,80.00,2.00,,
42945,"Inverse",10,0.14,0.02,,
42945,"Long Time Inverse",40,120.00,1.00,,
42945,"Very Inverse",20,13.50,1.00,,
42950,"Extreemly Inverse",30,80.00,2.00,,
42950,"Inverse",10,0.14,0.02,,
42950,"Long Time Inverse",40,120.00,1.00,,
42950,"Very Inverse",20,13.50,1.00,,
42966,"Extreemly Inverse",30,80.00,2.00,,
42966,"Inverse",10,0.14,0.02,,
42966,"Long Time Inverse",40,120.00,1.00,,
42966,"Very Inverse",20,13.50,1.00,,
42971,"Extreemly Inverse",30,80.00,2.00,,
42971,"Inverse",10,0.14,0.02,,
42971,"Long Time Inverse",40,120.00,1.00,,
42971,"Very Inverse",20,13.50,1.00,,
42984,"Extreemly Inverse",30,80.00,2.00,,
42984,"Inverse",10,0.14,0.02,,
42984,"Long Time Inverse",40,120.00,1.00,,
42984,"Very Inverse",20,13.50,1.00,,
46982,"Curve A (BS142)",10,0.14,0.02,,
46982,"Curve B (BS142)",20,13.50,1.00,,
46982,"Curve C (BS142)",30,80.00,2.00,,
46982,"Short Inverse",40,0.05,0.04,,
47052,"Curve A (BS142)",10,0.14,0.02,,
47052,"Curve B (BS142)",20,13.50,1.00,,
47052,"Curve C (BS142)",30,80.00,2.00,,
47052,"Short Inverse",40,0.05,0.04,,
47122,"Curve A (BS142)",10,0.14,0.02,,
47122,"Curve B (BS142)",20,13.50,1.00,,
47122,"Curve C (BS142)",30,80.00,2.00,,
47122,"Short Inverse",40,0.05,0.04,,
47192,"Curve A (BS142)",10,0.14,0.02,,
47192,"Curve B (BS142)",20,13.50,1.00,,
47192,"Curve C (BS142)",30,80.00,2.00,,
47192,"Short Inverse",40,0.05,0.04,,
47262,"Curve A (BS142)",10,0.14,0.02,,
47262,"Curve B (BS142)",20,13.50,1.00,,
47262,"Curve C (BS142)",30,80.00,2.00,,
47262,"Short Inverse",40,0.05,0.04,,
47332,"Curve A (BS142)",10,0.14,0.02,,
47332,"Curve B (BS142)",20,13.50,1.00,,
47332,"Curve C (BS142)",30,80.00,2.00,,
47332,"Short Inverse",40,0.05,0.04,,
47411,"Curve A (BS142)",10,0.14,0.02,,
47411,"Curve B (BS142)",20,13.50,1.00,,
47411,"Curve C (BS142)",30,80.00,2.00,,
47411,"Short Inverse",40,0.05,0.04,,
47436,"Curve A (BS142)",10,0.14,0.02,,
47436,"Curve B (BS142)",20,13.50,1.00,,
47436,"Curve C (BS142)",30,80.00,2.00,,
47436,"Short Inverse",40,0.05,0.04,,
47461,"Curve A (BS142)",10,0.14,0.02,,
47461,"Curve B (BS142)",20,13.50,1.00,,
47461,"Curve C (BS142)",30,80.00,2.00,,
47461,"Short Inverse",40,0.05,0.04,,
47486,"Curve A (BS142)",10,0.14,0.02,,
47486,"Curve B (BS142)",20,13.50,1.00,,
47486,"Curve C (BS142)",30,80.00,2.00,,
47486,"Short Inverse",40,0.05,0.04,,
47511,"Curve A (BS142)",10,0.14,0.02,,
47511,"Curve B (BS142)",20,13.50,1.00,,
47511,"Curve C (BS142)",30,80.00,2.00,,
47511,"Short Inverse",40,0.05,0.04,,
47570,"Curve A (BS142)",10,0.14,0.02,,
47570,"Curve B (BS142)",20,13.50,1.00,,
47570,"Curve C (BS142)",30,80.00,2.00,,
47570,"Short Inverse",40,0.05,0.04,,
47595,"Curve A (BS142)",10,0.14,0.02,,
47595,"Curve B (BS142)",20,13.50,1.00,,
47595,"Curve C (BS142)",30,80.00,2.00,,
47595,"Short Inverse",40,0.05,0.04,,
47620,"Curve A (BS142)",10,0.14,0.02,,
47620,"Curve B (BS142)",20,13.50,1.00,,
47620,"Curve C (BS142)",30,80.00,2.00,,
47620,"Short Inverse",40,0.05,0.04,,
47645,"Curve A (BS142)",10,0.14,0.02,,
47645,"Curve B (BS142)",20,13.50,1.00,,
47645,"Curve C (BS142)",30,80.00,2.00,,
47645,"Short Inverse",40,0.05,0.04,,
47670,"Curve A (BS142)",10,0.14,0.02,,
47670,"Curve B (BS142)",20,13.50,1.00,,
47670,"Curve C (BS142)",30,80.00,2.00,,
47670,"Short Inverse",40,0.05,0.04,,
47695,"Curve A (BS142)",10,0.14,0.02,,
47695,"Curve B (BS142)",20,13.50,1.00,,
47695,"Curve C (BS142)",30,80.00,2.00,,
47695,"Short Inverse",40,0.05,0.04,,
47792,"Extremely Inverse",30,5.82,2.00,,
47792,"Inverse",10,0.01,0.02,,
47792,"Very Inverse",20,1.35,1.00,,
47824,"Extremely Inverse",30,5.82,2.00,,
47824,"Inverse",10,0.01,0.02,,
47824,"Very Inverse",20,1.35,1.00,,
47882,"Extremely Inverse",30,5.82,2.00,,
47882,"Inverse",10,0.01,0.02,,
47882,"Very Inverse",20,1.35,1.00,,
48059,"Curve A (BS142)",10,0.14,0.02,,
48059,"Curve B (BS142)",20,13.50,1.00,,
48059,"Curve C (BS142)",30,80.00,2.00,,
48059,"Short Inverse",40,0.05,0.04,,
48146,"Curve A (BS142)",10,0.14,0.02,,
48146,"Curve B (BS142)",20,13.50,1.00,,
48146,"Curve C (BS142)",30,80.00,2.00,,
48146,"Short Inverse",40,0.05,0.04,,
48219,"Curve A",10,0.14,0.02,,
48219,"Curve B",20,13.50,1.00,,
48219,"Curve C",30,80.00,2.00,,
48219,"LTI",40,120.00,1.00,,
48219,"STI",50,0.05,0.04,,
48234,"Curve A",10,0.14,0.02,,
48234,"Curve B",20,13.50,1.00,,
48234,"Curve C",30,80.00,2.00,,
48234,"LTI",40,120.00,1.00,,
48234,"STI",50,0.05,0.04,,
48259,"Curve A",10,0.14,0.02,,
48259,"Curve B",20,13.50,1.00,,
48259,"Curve C",30,80.00,2.00,,
48259,"LTI",40,120.00,1.00,,
48259,"STI",50,0.05,0.04,,
48279,"Curve A",10,0.14,0.02,,
48279,"Curve B",20,13.50,1.00,,
48279,"Curve C",30,80.00,2.00,,
48279,"LTI",40,120.00,1.00,,
48279,"STI",50,0.05,0.04,,
48304,"IEC Curve A (BS142)",10,0.14,0.02,,
48304,"IEC Curve B (BS142)",20,13.50,1.00,,
48304,"IEC Curve C (BS142)",30,80.00,2.00,,
48304,"IEC Short Inv",40,0.05,0.04,,
48329,"IEC Curve A (BS142)",10,0.14,0.02,,
48329,"IEC Curve B (BS142)",20,13.50,1.00,,
48329,"IEC Curve C (BS142)",30,80.00,2.00,,
48329,"IEC Short Inv",40,0.05,0.04,,
48354,"IEC Curve A (BS142)",10,0.14,0.02,,
48354,"IEC Curve B (BS142)",20,13.50,1.00,,
48354,"IEC Curve C (BS142)",30,80.00,2.00,,
48354,"IEC Short Inv",40,0.05,0.04,,
48379,"Curve A (BS142)",10,0.14,0.02,,
48379,"Curve B (BS142)",20,13.50,1.00,,
48379,"Curve C (BS142)",30,80.00,2.00,,
48379,"Short Inverse",40,0.05,0.04,,
48449,"Curve A (BS142)",10,0.14,0.02,,
48449,"Curve B (BS142)",20,13.50,1.00,,
48449,"Curve C (BS142)",30,80.00,2.00,,
48449,"Short Inverse",40,0.05,0.04,,
48474,"Curve A (BS142)",10,0.14,0.02,,
48474,"Curve B (BS142)",20,13.50,1.00,,
48474,"Curve C (BS142)",30,80.00,2.00,,
48474,"Short Inverse",40,0.05,0.04,,
49510,"Curve A (BS142)",10,0.14,0.02,,
49510,"Curve B (BS142)",20,13.50,1.00,,
49510,"Curve C (BS142)",30,80.00,2.00,,
49510,"Short Inverse",40,0.05,0.04,,
49535,"Curve A (BS142)",10,0.14,0.02,,
49535,"Curve B (BS142)",20,13.50,1.00,,
49535,"Curve C (BS142)",30,80.00,2.00,,
49535,"Short Inverse",40,0.05,0.04,,
49560,"Curve A (BS142)",10,0.14,0.02,,
49560,"Curve B (BS142)",20,13.50,1.00,,
49560,"Curve C (BS142)",30,80.00,2.00,,
49560,"Short Inverse",40,0.05,0.04,,
49585,"Curve A (BS142)",10,0.14,0.02,,
49585,"Curve B (BS142)",20,13.50,1.00,,
49585,"Curve C (BS142)",30,80.00,2.00,,
49585,"Short Inverse",40,0.05,0.04,,
49610,"Curve A (BS142)",10,0.14,0.02,,
49610,"Curve B (BS142)",20,13.50,1.00,,
49610,"Curve C (BS142)",30,80.00,2.00,,
49610,"Short Inverse",40,0.05,0.04,,
49630,"Curve A (BS142)",10,0.14,0.02,,
49630,"Curve B (BS142)",20,13.50,1.00,,
49630,"Curve C (BS142)",30,80.00,2.00,,
49630,"Short Inverse",40,0.05,0.04,,
49736,"Curve A (BS142)",10,0.14,0.02,,
49736,"Curve B (BS142)",20,13.50,1.00,,
49736,"Curve C (BS142)",30,80.00,2.00,,
49736,"Short Inverse",40,0.05,0.04,,
49862,"Ext. Inv",10,80.00,2.00,,
49862,"Inverse",30,0.14,0.02,,
49862,"Very Inv",20,13.50,1.00,,
49877,"Ext. Inv",10,80.00,2.00,,
49877,"Inverse",30,0.14,0.02,,
49877,"Very Inv",20,13.50,1.00,,
49892,"Ext. Inv",10,80.00,2.00,,
49892,"Inverse",30,0.14,0.02,,
49892,"Very Inv",20,13.50,1.00,,
49914,"Curve A (BS142)",10,0.14,0.02,,
49914,"Curve B (BS142)",20,13.50,1.00,,
49914,"Curve C (BS142)",30,80.00,2.00,,
49955,"Curve A (BS142)",10,0.14,0.02,,
49955,"Curve B (BS142)",20,13.50,1.00,,
49955,"Curve C (BS142)",30,80.00,2.00,,
49976,"Curve A (BS142)",10,0.14,0.02,,
49976,"Curve B (BS142)",20,13.50,1.00,,
49976,"Curve C (BS142)",30,80.00,2.00,,
49990,"Curve A (BS142)",10,0.14,0.02,,
49990,"Curve B (BS142)",20,13.50,1.00,,
49990,"Curve C (BS142)",30,80.00,2.00,,
50007,"Curve A (BS142)",10,0.14,0.02,,
50007,"Curve B (BS142)",20,13.50,1.00,,
50007,"Curve C (BS142)",30,80.00,2.00,,
50027,"Curve A (BS142)",10,0.14,0.02,,
50027,"Curve B (BS142)",20,13.50,1.00,,
50027,"Curve C (BS142)",30,80.00,2.00,,
50044,"Curve A (BS142)",10,80.00,2.00,,
50044,"Curve B (BS142)",20,13.50,1.00,,
50044,"Curve C (BS142)",30,0.14,0.02,,
50062,"Curve A (BS142)",10,80.00,2.00,,
50062,"Curve B (BS142)",20,13.50,1.00,,
50062,"Curve C (BS142)",30,0.14,0.02,,
50078,"Curve A (BS142)",10,80.00,2.00,,
50078,"Curve B (BS142)",20,13.50,1.00,,
50078,"Curve C (BS142)",30,0.14,0.02,,
50089,"Extremely Inverse",30,80.00,2.00,,
50089,"Inverse",10,0.14,0.02,,
50089,"Very Inverse",20,13.50,1.00,,
50099,"Extremely Inverse",30,80.00,2.00,,
50099,"Inverse",10,0.14,0.02,,
50099,"Very Inverse",20,13.50,1.00,,
50271,"IEC Short Inverse",40,0.05,0.04,,
50271,"IEC-A Normal  Inverse",10,0.14,0.02,,
50271,"IEC-B Very Inverse",20,13.50,1.00,,
50271,"IEC-C Extremely Inverse",30,80.00,2.00,,
50287,"IEC Short Inverse",40,0.05,0.04,,
50287,"IEC-A Normal  Inverse",10,0.14,0.02,,
50287,"IEC-B Very Inverse",20,13.50,1.00,,
50287,"IEC-C Extremely Inverse",30,80.00,2.00,,
50303,"IEC Short Inverse",40,0.05,0.04,,
50303,"IEC-A Normal  Inverse",10,0.14,0.02,,
50303,"IEC-B Very Inverse",20,13.50,1.00,,
50303,"IEC-C Extremely Inverse",30,80.00,2.00,,
50319,"IEC Short Inverse",40,0.05,0.04,,
50319,"IEC-A Normal  Inverse",10,0.14,0.02,,
50319,"IEC-B Very Inverse",20,13.50,1.00,,
50319,"IEC-C Extremely Inverse",30,80.00,2.00,,
50530,"IEC Short Time",10,0.05,0.04,,
50530,"IEC-A Normal Inverse",20,0.14,0.02,,
50530,"IEC-B Very Inverse",30,13.50,1.00,,
50530,"IEC-C Extremely Inverse",40,80.00,2.00,,
50555,"IEC Short Time",10,0.05,0.04,,
50555,"IEC-A Normal Inverse",20,0.14,0.02,,
50555,"IEC-B Very Inverse",30,13.50,1.00,,
50555,"IEC-C Extremely Inverse",40,80.00,2.00,,
50571,"IEC Short Time",10,0.05,0.04,,
50571,"IEC-A Normal Inverse",20,0.14,0.02,,
50571,"IEC-B Very Inverse",30,13.50,1.00,,
50571,"IEC-C Extremely Inverse",40,80.00,2.00,,
50596,"IEC Short Time",10,0.05,0.04,,
50596,"IEC-A Normal Inverse",20,0.14,0.02,,
50596,"IEC-B Very Inverse",30,13.50,1.00,,
50596,"IEC-C Extremely Inverse",40,80.00,2.00,,
50611,"IEC Short Time",10,0.05,0.04,,
50611,"IEC-A Normal Inverse",20,0.14,0.02,,
50611,"IEC-B Very Inverse",30,13.50,1.00,,
50611,"IEC-C Extremely Inverse",40,80.00,2.00,,
50636,"IEC Short Time",10,0.05,0.04,,
50636,"IEC-A Normal Inverse",20,0.14,0.02,,
50636,"IEC-B Very Inverse",30,13.50,1.00,,
50636,"IEC-C Extremely Inverse",40,80.00,2.00,,
50651,"IEC Short Time",10,0.05,0.04,,
50651,"IEC-A Normal Inverse",20,0.14,0.02,,
50651,"IEC-B Very Inverse",30,13.50,1.00,,
50651,"IEC-C Extremely Inverse",40,80.00,2.00,,
50676,"IEC Short Time",10,0.05,0.04,,
50676,"IEC-A Normal Inverse",20,0.14,0.02,,
50676,"IEC-B Very Inverse",30,13.50,1.00,,
50676,"IEC-C Extremely Inverse",40,80.00,2.00,,
50686,"IEC Curve A (BS 142)",10,0.14,0.02,,
50686,"IEC Curve B (BS 142)",20,13.50,1.00,,
50686,"IEC Curve C (BS 142)",30,80.00,2.00,,
50686,"IEC Short Inverse",40,0.05,0.04,,
50702,"IEC Curve A (BS 142)",10,0.14,0.02,,
50702,"IEC Curve B (BS 142)",20,13.50,1.00,,
50702,"IEC Curve C (BS 142)",30,80.00,2.00,,
50702,"IEC Short Inverse",40,0.05,0.04,,
50713,"IEC Curve A (BS 142)",10,0.14,0.02,,
50713,"IEC Curve B (BS 142)",20,13.50,1.00,,
50713,"IEC Curve C (BS 142)",30,80.00,2.00,,
50713,"IEC Short Inverse",40,0.05,0.04,,
50759,"IEC Curve A (BS 142)",10,0.14,0.02,,
50759,"IEC Curve B (BS 142)",20,13.50,1.00,,
50759,"IEC Curve C (BS 142)",30,80.00,2.00,,
50759,"IEC Short Inverse",40,0.05,0.04,,
50789,"IEC Short Inverse",40,0.05,0.04,,
50789,"IEC-A Normal  Inverse",10,0.14,0.02,,
50789,"IEC-B Very Inverse",20,13.50,1.00,,
50789,"IEC-C Extremely Inverse",30,80.00,2.00,,
50799,"IEC Short Inverse",40,0.05,0.04,,
50799,"IEC-A Normal  Inverse",10,0.14,0.02,,
50799,"IEC-B Very Inverse",20,13.50,1.00,,
50799,"IEC-C Extremely Inverse",30,80.00,2.00,,
50814,"IEC Short Inverse",40,0.05,0.04,,
50814,"IEC-A Normal  Inverse",10,0.14,0.02,,
50814,"IEC-B Very Inverse",20,13.50,1.00,,
50814,"IEC-C Extremely Inverse",30,80.00,2.00,,
50824,"IEC Short Inverse",40,0.05,0.04,,
50824,"IEC-A Normal  Inverse",10,0.14,0.02,,
50824,"IEC-B Very Inverse",20,13.50,1.00,,
50824,"IEC-C Extremely Inverse",30,80.00,2.00,,
50834,"IEC Short Inverse",40,0.05,0.04,,
50834,"IEC-A Normal  Inverse",10,0.14,0.02,,
50834,"IEC-B Very Inverse",20,13.50,1.00,,
50834,"IEC-C Extremely Inverse",30,80.00,2.00,,
50839,"IEC Short Inverse",40,0.05,0.04,,
50839,"IEC-A Normal  Inverse",10,0.14,0.02,,
50839,"IEC-B Very Inverse",20,13.50,1.00,,
50839,"IEC-C Extremely Inverse",30,80.00,2.00,,
50849,"IEC Short Inverse",40,0.05,0.04,,
50849,"IEC-A Normal  Inverse",10,0.14,0.02,,
50849,"IEC-B Very Inverse",20,13.50,1.00,,
50849,"IEC-C Extremely Inverse",30,80.00,2.00,,
50869,"IEC Short Inverse",40,0.05,0.04,,
50869,"IEC-A Normal  Inverse",10,0.14,0.02,,
50869,"IEC-B Very Inverse",20,13.50,1.00,,
50869,"IEC-C Extremely Inverse",30,80.00,2.00,,
50879,"IEC Short Inverse",40,0.05,0.04,,
50879,"IEC-A Normal  Inverse",10,0.14,0.02,,
50879,"IEC-B Very Inverse",20,13.50,1.00,,
50879,"IEC-C Extremely Inverse",30,80.00,2.00,,
50895,"IEC Short Inverse",40,0.05,0.04,,
50895,"IEC-A Normal  Inverse",10,0.14,0.02,,
50895,"IEC-B Very Inverse",20,13.50,1.00,,
50895,"IEC-C Extremely Inverse",30,80.00,2.00,,
50910,"IEC Short Inverse",40,0.05,0.04,,
50910,"IEC-A Normal  Inverse",10,0.14,0.02,,
50910,"IEC-B Very Inverse",20,13.50,1.00,,
50910,"IEC-C Extremely Inverse",30,80.00,2.00,,
50921,"IEC Short Inverse",40,0.05,0.04,,
50921,"IEC-A Normal  Inverse",10,0.14,0.02,,
50921,"IEC-B Very Inverse",20,13.50,1.00,,
50921,"IEC-C Extremely Inverse",30,80.00,2.00,,
50952,"Curve A (BS142)",10,0.14,0.02,,
50952,"Curve B (BS142)",20,13.50,1.00,,
50952,"Curve C (BS142)",30,80.00,2.00,,
50952,"Short Inverse",40,0.05,0.04,,
51016,"Curve A (BS142)",10,0.14,0.02,,
51016,"Curve B (BS142)",20,13.50,1.00,,
51016,"Curve C (BS142)",30,80.00,2.00,,
51016,"Short Inverse",40,0.05,0.04,,
51519,"IEC Curve A",10,0.14,0.02,,
51519,"IEC Curve B",20,13.50,1.00,,
51519,"IEC Curve C",30,80.00,2.00,,
51519,"IEC LT Inv",40,120.00,1.00,,
51519,"IEC ST Inv",50,0.05,0.04,,
51553,"IEC Curve A",10,0.14,0.02,,
51553,"IEC Curve B",20,13.50,1.00,,
51553,"IEC Curve C",30,80.00,2.00,,
51553,"IEC LT Inv",40,120.00,1.00,,
51553,"IEC ST Inv",50,0.05,0.04,,
51589,"IEC Curve A",10,0.14,0.02,,
51589,"IEC Curve B",20,13.50,1.00,,
51589,"IEC Curve C",30,80.00,2.00,,
51589,"IEC LT Inv",40,120.00,1.00,,
51589,"IEC ST Inv",50,0.05,0.04,,
51622,"IEC Curve A",10,0.14,0.02,,
51622,"IEC Curve B",20,13.50,1.00,,
51622,"IEC Curve C",30,80.00,2.00,,
51622,"IEC LT Inv",40,120.00,1.00,,
51622,"IEC ST Inv",50,0.05,0.04,,
51807,"E Inv",40,80.00,2.00,,
51807,"LT Inv",30,120.00,1.00,,
51807,"Std Inv",10,0.14,0.02,,
51807,"V Inv",20,13.50,1.00,,
51818,"E Inv",40,80.00,2.00,,
51818,"LT Inv",30,120.00,1.00,,
51818,"Std Inv",10,0.14,0.02,,
51818,"V Inv",20,13.50,1.00,,
51829,"E Inv",40,80.00,2.00,,
51829,"LT Inv",30,120.00,1.00,,
51829,"Std Inv",10,0.14,0.02,,
51829,"V Inv",20,13.50,1.00,,
51841,"E Inv",40,80.00,2.00,,
51841,"LT Inv",30,120.00,1.00,,
51841,"Std Inv",10,0.14,0.02,,
51841,"V Inv",20,13.50,1.00,,
51971,"Long-time Inverse",30,120.00,1.00,,
51971,"Normal Inverse",40,0.14,0.02,,
51971,"Standard Inverse",10,0.14,0.02,,
51971,"Very Inverse",20,13.50,1.00,,
51991,"Extremely Inverse",10,80.00,2.00,,
51996,"Long-time Inverse",30,120.00,1.00,,
51996,"Normal Inverse",40,0.14,0.02,,
